,loss,val_loss,lr,training_time,test_time,iou
0,0.597730,0.644032,0.004000,1436.983721,0.958773,0.000023
1,0.388721,0.541010,0.007000,1436.983721,0.958773,0.000023
2,0.312744,0.344618,0.010000,1436.983721,0.958773,0.000023
3,0.259564,0.288534,0.010000,1436.983721,0.958773,0.000023
4,0.213409,67.154869,0.010000,1436.983721,0.958773,0.000023
5,0.182312,2680.844482,0.010000,1436.983721,0.958773,0.000023
6,0.158234,5535.866699,0.010000,1436.983721,0.958773,0.000023
7,0.139996,7520.666504,0.010000,1436.983721,0.958773,0.000023
8,0.126981,14467.643555,0.010000,1436.983721,0.958773,0.000023
9,0.116370,,0.010000,1436.983721,0.958773,0.000023
10,0.104810,14935.556641,0.010000,1436.983721,0.958773,0.000023
11,0.094901,6231.555664,0.010000,1436.983721,0.958773,0.000023
12,0.091806,2949.533203,0.010000,1436.983721,0.958773,0.000023
13,0.084427,2768.377686,0.010000,1436.983721,0.958773,0.000023
14,0.077792,722.255554,0.010000,1436.983721,0.958773,0.000023
15,0.072931,355.750000,0.010000,1436.983721,0.958773,0.000023
16,0.069330,121.641678,0.010000,1436.983721,0.958773,0.000023
17,0.065048,16.229080,0.010000,1436.983721,0.958773,0.000023
18,0.060873,0.867833,0.010000,1436.983721,0.958773,0.000023
19,0.057976,0.309408,0.010000,1436.983721,0.958773,0.000023
20,0.054988,0.365226,0.010000,1436.983721,0.958773,0.000023
21,0.053241,0.384625,0.010000,1436.983721,0.958773,0.000023
22,0.050874,0.389635,0.010000,1436.983721,0.958773,0.000023
23,0.048857,0.380854,0.010000,1436.983721,0.958773,0.000023
24,0.046158,0.380385,0.010000,1436.983721,0.958773,0.000023
25,0.044556,0.371484,0.010000,1436.983721,0.958773,0.000023
26,0.047870,0.361035,0.010000,1436.983721,0.958773,0.000023
27,0.044040,0.371696,0.010000,1436.983721,0.958773,0.000023
28,0.042366,0.388053,0.010000,1436.983721,0.958773,0.000023
29,0.040045,0.363165,0.010000,1436.983721,0.958773,0.000023
30,0.038274,0.370692,0.010000,1436.983721,0.958773,0.000023
31,0.036824,0.381312,0.010000,1436.983721,0.958773,0.000023
32,0.035178,0.392459,0.010000,1436.983721,0.958773,0.000023
33,0.035741,0.397735,0.010000,1436.983721,0.958773,0.000023
34,0.033966,0.382270,0.010000,1436.983721,0.958773,0.000023
35,0.031988,0.382552,0.010000,1436.983721,0.958773,0.000023
36,0.030792,0.389290,0.010000,1436.983721,0.958773,0.000023
37,0.029081,0.390598,0.010000,1436.983721,0.958773,0.000023
38,0.028149,0.387367,0.010000,1436.983721,0.958773,0.000023
39,0.027142,0.386315,0.010000,1436.983721,0.958773,0.000023
40,0.026106,0.386268,0.010000,1436.983721,0.958773,0.000023
41,0.025311,0.383323,0.010000,1436.983721,0.958773,0.000023
42,0.024463,0.378920,0.010000,1436.983721,0.958773,0.000023
43,0.023686,0.372003,0.010000,1436.983721,0.958773,0.000023
44,0.023238,0.367977,0.010000,1436.983721,0.958773,0.000023
45,0.023058,0.361426,0.010000,1436.983721,0.958773,0.000023
46,0.024170,0.353532,0.010000,1436.983721,0.958773,0.000023
47,0.022961,0.352650,0.010000,1436.983721,0.958773,0.000023
48,0.027453,0.333580,0.010000,1436.983721,0.958773,0.000023
49,0.025104,0.325442,0.010000,1436.983721,0.958773,0.000023
50,0.024084,0.323573,0.010000,1436.983721,0.958773,0.000023
51,0.022641,0.315747,0.010000,1436.983721,0.958773,0.000023
52,0.021775,0.309896,0.010000,1436.983721,0.958773,0.000023
53,0.021381,0.305073,0.010000,1436.983721,0.958773,0.000023
54,0.020488,0.303794,0.010000,1436.983721,0.958773,0.000023
55,0.019874,0.306254,0.010000,1436.983721,0.958773,0.000023
56,0.019411,0.307981,0.010000,1436.983721,0.958773,0.000023
57,0.018877,0.307765,0.010000,1436.983721,0.958773,0.000023
58,0.018473,0.307696,0.010000,1436.983721,0.958773,0.000023
59,0.018101,0.308223,0.010000,1436.983721,0.958773,0.000023
60,0.017637,0.306991,0.005000,1436.983721,0.958773,0.000023
61,0.017408,0.306159,0.005000,1436.983721,0.958773,0.000023
62,0.017245,0.305560,0.005000,1436.983721,0.958773,0.000023
63,0.017048,0.305505,0.005000,1436.983721,0.958773,0.000023
64,0.016891,0.305556,0.005000,1436.983721,0.958773,0.000023
65,0.016708,0.306057,0.005000,1436.983721,0.958773,0.000023
66,0.016544,0.307056,0.005000,1436.983721,0.958773,0.000023
67,0.016391,0.308211,0.005000,1436.983721,0.958773,0.000023
68,0.016237,0.309337,0.005000,1436.983721,0.958773,0.000023
69,0.016087,0.310615,0.005000,1436.983721,0.958773,0.000023
70,0.015943,0.311655,0.002500,1436.983721,0.958773,0.000023
71,0.015864,0.312588,0.002500,1436.983721,0.958773,0.000023
72,0.015792,0.313596,0.002500,1436.983721,0.958773,0.000023
73,0.015720,0.314506,0.002500,1436.983721,0.958773,0.000023
74,0.015648,0.315417,0.002500,1436.983721,0.958773,0.000023
75,0.015578,0.316182,0.002500,1436.983721,0.958773,0.000023
76,0.015503,0.317178,0.002500,1436.983721,0.958773,0.000023
77,0.015432,0.317912,0.002500,1436.983721,0.958773,0.000023
78,0.015359,0.318907,0.002500,1436.983721,0.958773,0.000023
79,0.015285,0.319659,0.002500,1436.983721,0.958773,0.000023
