,loss,val_loss,lr,training_time,test_time,iou
0,0.445288,0.653646,0.001333,397.327246,0.820983,0.932407
1,0.364734,0.561334,0.001667,397.327246,0.820983,0.932407
2,0.301392,0.403578,0.002000,397.327246,0.820983,0.932407
3,0.241028,0.322659,0.002000,397.327246,0.820983,0.932407
4,0.196582,0.283542,0.002000,397.327246,0.820983,0.932407
5,0.169220,0.261366,0.002000,397.327246,0.820983,0.932407
6,0.148138,0.247348,0.002000,397.327246,0.820983,0.932407
7,0.130020,0.237311,0.002000,397.327246,0.820983,0.932407
8,0.115143,0.228970,0.002000,397.327246,0.820983,0.932407
9,0.103397,0.221714,0.002000,397.327246,0.820983,0.932407
10,0.093976,0.217095,0.002000,397.327246,0.820983,0.932407
11,0.085959,0.216682,0.002000,397.327246,0.820983,0.932407
12,0.077682,0.213162,0.002000,397.327246,0.820983,0.932407
13,0.070593,0.212145,0.002000,397.327246,0.820983,0.932407
14,0.064359,0.211853,0.002000,397.327246,0.820983,0.932407
15,0.059100,0.210137,0.002000,397.327246,0.820983,0.932407
16,0.054501,0.209242,0.002000,397.327246,0.820983,0.932407
17,0.050356,0.208896,0.002000,397.327246,0.820983,0.932407
18,0.046735,0.210673,0.002000,397.327246,0.820983,0.932407
19,0.043694,0.215407,0.002000,397.327246,0.820983,0.932407
20,0.041280,0.221252,0.002000,397.327246,0.820983,0.932407
21,0.039790,0.225525,0.002000,397.327246,0.820983,0.932407
22,0.037924,0.229574,0.002000,397.327246,0.820983,0.932407
23,0.035609,0.229886,0.002000,397.327246,0.820983,0.932407
24,0.033530,0.227010,0.002000,397.327246,0.820983,0.932407
25,0.032147,0.227729,0.002000,397.327246,0.820983,0.932407
26,0.030336,0.221795,0.002000,397.327246,0.820983,0.932407
27,0.028556,0.236064,0.002000,397.327246,0.820983,0.932407
28,0.026920,0.229472,0.002000,397.327246,0.820983,0.932407
29,0.025604,0.224447,0.002000,397.327246,0.820983,0.932407
30,0.024541,0.228183,0.002000,397.327246,0.820983,0.932407
31,0.023878,0.218757,0.002000,397.327246,0.820983,0.932407
32,0.023244,0.218384,0.002000,397.327246,0.820983,0.932407
33,0.021796,0.223287,0.002000,397.327246,0.820983,0.932407
34,0.021228,0.210253,0.002000,397.327246,0.820983,0.932407
35,0.021127,0.205933,0.002000,397.327246,0.820983,0.932407
36,0.020190,0.187941,0.002000,397.327246,0.820983,0.932407
37,0.019149,0.226793,0.002000,397.327246,0.820983,0.932407
38,0.018175,0.214281,0.002000,397.327246,0.820983,0.932407
39,0.017747,0.166348,0.002000,397.327246,0.820983,0.932407
40,0.017679,0.136946,0.002000,397.327246,0.820983,0.932407
41,0.017850,0.154697,0.002000,397.327246,0.820983,0.932407
42,0.016617,0.124739,0.002000,397.327246,0.820983,0.932407
43,0.015632,0.115078,0.002000,397.327246,0.820983,0.932407
44,0.015040,0.122660,0.002000,397.327246,0.820983,0.932407
45,0.014837,0.163995,0.002000,397.327246,0.820983,0.932407
46,0.014788,0.117622,0.002000,397.327246,0.820983,0.932407
47,0.014883,0.090000,0.002000,397.327246,0.820983,0.932407
48,0.014819,0.076721,0.002000,397.327246,0.820983,0.932407
49,0.014402,0.052719,0.002000,397.327246,0.820983,0.932407
50,0.013982,0.055540,0.002000,397.327246,0.820983,0.932407
51,0.013310,0.060074,0.002000,397.327246,0.820983,0.932407
52,0.013062,0.041607,0.002000,397.327246,0.820983,0.932407
53,0.012971,0.036373,0.002000,397.327246,0.820983,0.932407
54,0.012697,0.036389,0.002000,397.327246,0.820983,0.932407
55,0.012498,0.036397,0.002000,397.327246,0.820983,0.932407
56,0.012387,0.031312,0.002000,397.327246,0.820983,0.932407
57,0.012204,0.032908,0.002000,397.327246,0.820983,0.932407
58,0.012297,0.022547,0.002000,397.327246,0.820983,0.932407
59,0.012204,0.031704,0.002000,397.327246,0.820983,0.932407
60,0.011853,0.019452,0.001000,397.327246,0.820983,0.932407
61,0.011502,0.018817,0.001000,397.327246,0.820983,0.932407
62,0.011216,0.018839,0.001000,397.327246,0.820983,0.932407
63,0.011411,0.019051,0.001000,397.327246,0.820983,0.932407
64,0.011872,0.018368,0.001000,397.327246,0.820983,0.932407
65,0.012308,0.017519,0.001000,397.327246,0.820983,0.932407
66,0.011799,0.018974,0.001000,397.327246,0.820983,0.932407
67,0.011630,0.016645,0.001000,397.327246,0.820983,0.932407
68,0.010799,0.017171,0.001000,397.327246,0.820983,0.932407
69,0.010198,0.017120,0.001000,397.327246,0.820983,0.932407
70,0.010079,0.016780,0.000500,397.327246,0.820983,0.932407
71,0.009667,0.016631,0.000500,397.327246,0.820983,0.932407
72,0.009341,0.016014,0.000500,397.327246,0.820983,0.932407
73,0.009063,0.016135,0.000500,397.327246,0.820983,0.932407
74,0.008935,0.016157,0.000500,397.327246,0.820983,0.932407
75,0.008855,0.016123,0.000500,397.327246,0.820983,0.932407
76,0.008762,0.016148,0.000500,397.327246,0.820983,0.932407
77,0.008682,0.016118,0.000500,397.327246,0.820983,0.932407
78,0.008603,0.016073,0.000500,397.327246,0.820983,0.932407
79,0.008530,0.016055,0.000500,397.327246,0.820983,0.932407
