,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.583599,0.759451,1.752930,0.130607,0.002000,35386.348179,4
1,0.410344,0.892816,0.617228,0.895267,0.003000,35386.348179,4
2,0.349073,0.894030,0.628621,0.895068,0.004000,35386.348179,4
3,0.300029,0.894055,0.628255,0.892280,0.004000,35386.348179,4
4,0.252408,0.897814,43.098961,0.073985,0.004000,35386.348179,4
5,0.221111,0.906019,3.090495,0.076342,0.004000,35386.348179,4
6,0.195898,0.912269,5.367838,0.082347,0.004000,35386.348179,4
7,0.172466,0.917817,10.227213,0.075212,0.004000,35386.348179,4
8,0.149399,0.924860,5.853190,0.082133,0.004000,35386.348179,4
9,0.128328,0.930979,2.519206,0.140856,0.004000,35386.348179,4
10,0.111091,0.935529,3.645020,0.131255,0.004000,35386.348179,4
11,0.096668,0.940262,1.337728,0.298480,0.004000,35386.348179,4
12,0.087844,0.942874,1.906006,0.280616,0.004000,35386.348179,4
13,0.075293,0.947280,0.703206,0.629359,0.004000,35386.348179,4
14,0.067349,0.949911,0.393840,0.793678,0.004000,35386.348179,4
15,0.059532,0.952611,0.408997,0.784641,0.004000,35386.348179,4
16,0.055416,0.954126,0.806193,0.636750,0.004000,35386.348179,4
17,0.049437,0.956115,0.666158,0.686894,0.004000,35386.348179,4
18,0.045204,0.957577,0.486084,0.759706,0.004000,35386.348179,4
19,0.053170,0.954670,0.501017,0.808297,0.004000,35386.348179,4
20,0.041862,0.958640,0.543681,0.790869,0.004000,35386.348179,4
21,0.037466,0.960118,0.448730,0.828189,0.004000,35386.348179,4
22,0.035184,0.960858,0.465719,0.829368,0.004000,35386.348179,4
23,0.033488,0.961400,0.445679,0.818606,0.004000,35386.348179,4
24,0.032900,0.961564,0.576579,0.767807,0.004000,35386.348179,4
25,0.030419,0.962368,0.712809,0.698297,0.004000,35386.348179,4
26,0.028564,0.962981,1.104289,0.605231,0.004000,35386.348179,4
27,0.027490,0.963315,1.385742,0.563875,0.004000,35386.348179,4
28,0.026634,0.963586,1.249919,0.564595,0.004000,35386.348179,4
29,0.025994,0.963788,1.456380,0.553979,0.004000,35386.348179,4
30,0.025933,0.963754,1.876221,0.521826,0.004000,35386.348179,4
31,0.039372,0.959460,1.996989,0.483038,0.004000,35386.348179,4
32,0.031560,0.961947,2.323730,0.473308,0.004000,35386.348179,4
33,0.026192,0.963661,2.368978,0.454536,0.004000,35386.348179,4
34,0.024363,0.964281,2.014404,0.547618,0.004000,35386.348179,4
35,0.023507,0.964566,0.684001,0.788226,0.004000,35386.348179,4
36,0.022335,0.964948,0.318888,0.871302,0.004000,35386.348179,4
37,0.021585,0.965203,0.108678,0.941842,0.004000,35386.348179,4
38,0.021052,0.965375,0.086853,0.947998,0.004000,35386.348179,4
39,0.020372,0.965612,0.060994,0.955753,0.004000,35386.348179,4
40,0.019855,0.965791,0.039299,0.960869,0.004000,35386.348179,4
41,0.019418,0.965941,0.051427,0.957115,0.004000,35386.348179,4
42,0.018749,0.966185,0.039429,0.960801,0.004000,35386.348179,4
43,0.018436,0.966285,0.207006,0.912559,0.004000,35386.348179,4
44,0.018414,0.966273,0.130590,0.934353,0.004000,35386.348179,4
45,0.018001,0.966431,0.487244,0.851980,0.004000,35386.348179,4
46,0.018133,0.966377,0.081172,0.949213,0.004000,35386.348179,4
47,0.017749,0.966507,0.085513,0.945268,0.004000,35386.348179,4
48,0.018071,0.966381,0.073171,0.950971,0.004000,35386.348179,4
49,0.018374,0.966271,0.297577,0.929793,0.004000,35386.348179,4
50,0.017455,0.966595,0.197459,0.935222,0.004000,35386.348179,4
51,0.017180,0.966714,0.150960,0.946113,0.004000,35386.348179,4
52,0.016930,0.966783,0.161062,0.946220,0.004000,35386.348179,4
53,0.016908,0.966790,0.198853,0.942047,0.004000,35386.348179,4
54,0.016295,0.967018,0.136958,0.947169,0.004000,35386.348179,4
55,0.016239,0.967030,0.087275,0.952649,0.004000,35386.348179,4
56,0.028680,0.962950,0.303141,0.877328,0.004000,35386.348179,4
57,0.021106,0.965297,0.136256,0.924270,0.004000,35386.348179,4
58,0.017830,0.966477,0.064837,0.948903,0.004000,35386.348179,4
59,0.016759,0.966864,0.047206,0.957258,0.004000,35386.348179,4
60,0.016138,0.967085,0.118454,0.941576,0.004000,35386.348179,4
61,0.015319,0.967378,0.085164,0.952409,0.004000,35386.348179,4
62,0.014740,0.967589,0.065709,0.956608,0.004000,35386.348179,4
63,0.014308,0.967744,0.053619,0.959224,0.004000,35386.348179,4
64,0.014049,0.967833,0.049975,0.960055,0.004000,35386.348179,4
65,0.013862,0.967897,0.065760,0.957273,0.004000,35386.348179,4
66,0.013724,0.967941,0.088247,0.955022,0.004000,35386.348179,4
67,0.013691,0.967944,0.170166,0.945890,0.004000,35386.348179,4
68,0.013604,0.967978,0.117279,0.949928,0.004000,35386.348179,4
69,0.013623,0.967973,0.128138,0.945953,0.004000,35386.348179,4
70,0.014819,0.967535,0.077372,0.954961,0.004000,35386.348179,4
71,0.013496,0.968014,0.085368,0.955076,0.004000,35386.348179,4
72,0.013097,0.968153,0.077271,0.956576,0.004000,35386.348179,4
73,0.013400,0.968031,0.035608,0.963048,0.004000,35386.348179,4
74,0.013555,0.967970,0.047440,0.961596,0.004000,35386.348179,4
75,0.013412,0.968017,0.083277,0.956555,0.004000,35386.348179,4
76,0.013025,0.968162,0.029099,0.964490,0.004000,35386.348179,4
77,0.012643,0.968302,0.018726,0.966626,0.004000,35386.348179,4
78,0.012555,0.968340,0.029408,0.964774,0.004000,35386.348179,4
79,0.012497,0.968360,0.020170,0.966445,0.004000,35386.348179,4
80,0.012666,0.968295,0.015890,0.967142,0.002000,35386.348179,4
81,0.012127,0.968493,0.026248,0.963848,0.002000,35386.348179,4
82,0.011946,0.968552,0.093258,0.949217,0.002000,35386.348179,4
83,0.011819,0.968596,0.100833,0.948422,0.002000,35386.348179,4
84,0.011713,0.968633,0.099552,0.949074,0.002000,35386.348179,4
85,0.011613,0.968668,0.080288,0.951945,0.002000,35386.348179,4
86,0.011518,0.968701,0.074469,0.953328,0.002000,35386.348179,4
87,0.011439,0.968728,0.040764,0.961257,0.002000,35386.348179,4
88,0.011364,0.968754,0.041233,0.961332,0.002000,35386.348179,4
89,0.011305,0.968773,0.036395,0.962788,0.002000,35386.348179,4
90,0.011268,0.968784,0.032104,0.963961,0.002000,35386.348179,4
91,0.011228,0.968796,0.033395,0.963775,0.002000,35386.348179,4
92,0.011191,0.968809,0.028099,0.964908,0.002000,35386.348179,4
93,0.011176,0.968813,0.025101,0.965484,0.002000,35386.348179,4
94,0.011185,0.968807,0.034866,0.963300,0.002000,35386.348179,4
95,0.011296,0.968766,0.033822,0.963713,0.002000,35386.348179,4
96,0.011357,0.968745,0.049032,0.960592,0.002000,35386.348179,4
97,0.011701,0.968629,0.090139,0.954438,0.002000,35386.348179,4
98,0.011712,0.968617,0.076675,0.956661,0.002000,35386.348179,4
99,0.011321,0.968753,0.044474,0.961762,0.002000,35386.348179,4
100,0.011177,0.968805,0.019901,0.966191,0.002000,35386.348179,4
101,0.011219,0.968789,0.014596,0.967432,0.002000,35386.348179,4
102,0.011318,0.968753,0.015732,0.967119,0.002000,35386.348179,4
103,0.011241,0.968778,0.016221,0.967015,0.002000,35386.348179,4
104,0.011197,0.968792,0.013595,0.967733,0.002000,35386.348179,4
105,0.011182,0.968794,0.013852,0.967703,0.002000,35386.348179,4
106,0.011279,0.968760,0.015786,0.967320,0.002000,35386.348179,4
107,0.011330,0.968739,0.051341,0.960779,0.002000,35386.348179,4
108,0.011499,0.968686,0.020952,0.966079,0.002000,35386.348179,4
109,0.011042,0.968846,0.020964,0.966134,0.002000,35386.348179,4
110,0.010861,0.968906,0.025163,0.965166,0.002000,35386.348179,4
111,0.010782,0.968936,0.041985,0.960283,0.002000,35386.348179,4
112,0.010722,0.968956,0.035385,0.963751,0.002000,35386.348179,4
113,0.010696,0.968963,0.040763,0.963180,0.002000,35386.348179,4
114,0.010765,0.968937,0.036748,0.963778,0.002000,35386.348179,4
115,0.010915,0.968888,0.025593,0.964944,0.002000,35386.348179,4
116,0.010965,0.968872,0.036168,0.962365,0.002000,35386.348179,4
117,0.010788,0.968931,0.027798,0.965173,0.002000,35386.348179,4
118,0.010677,0.968969,0.032631,0.964300,0.002000,35386.348179,4
119,0.010661,0.968970,0.053869,0.959904,0.002000,35386.348179,4
120,0.010711,0.968957,0.038806,0.961873,0.001000,35386.348179,4
121,0.010702,0.968953,0.017311,0.967082,0.001000,35386.348179,4
122,0.010560,0.968999,0.016063,0.967395,0.001000,35386.348179,4
123,0.010452,0.969040,0.021180,0.966494,0.001000,35386.348179,4
124,0.010405,0.969056,0.031033,0.964694,0.001000,35386.348179,4
125,0.010384,0.969063,0.044637,0.962050,0.001000,35386.348179,4
126,0.010371,0.969067,0.063037,0.958625,0.001000,35386.348179,4
127,0.010361,0.969071,0.074572,0.956726,0.001000,35386.348179,4
128,0.010350,0.969074,0.080516,0.956027,0.001000,35386.348179,4
129,0.010343,0.969076,0.070831,0.958165,0.001000,35386.348179,4
130,0.010324,0.969083,0.055868,0.960864,0.001000,35386.348179,4
131,0.010338,0.969078,0.042511,0.963127,0.001000,35386.348179,4
132,0.010337,0.969079,0.040306,0.963462,0.001000,35386.348179,4
133,0.010353,0.969072,0.035287,0.964174,0.001000,35386.348179,4
134,0.010387,0.969058,0.028603,0.965180,0.001000,35386.348179,4
135,0.010441,0.969040,0.027669,0.965185,0.001000,35386.348179,4
136,0.010471,0.969029,0.079021,0.953774,0.001000,35386.348179,4
137,0.010486,0.969024,0.070578,0.954624,0.001000,35386.348179,4
138,0.010385,0.969058,0.039168,0.961559,0.001000,35386.348179,4
139,0.010234,0.969110,0.025614,0.965118,0.001000,35386.348179,4
140,0.010112,0.969153,0.017398,0.967121,0.001000,35386.348179,4
141,0.010025,0.969181,0.015838,0.967510,0.001000,35386.348179,4
142,0.009976,0.969197,0.015070,0.967650,0.001000,35386.348179,4
143,0.009940,0.969208,0.013734,0.967929,0.001000,35386.348179,4
144,0.009917,0.969215,0.013245,0.968048,0.001000,35386.348179,4
145,0.009896,0.969221,0.012976,0.968117,0.001000,35386.348179,4
146,0.009878,0.969227,0.012652,0.968206,0.001000,35386.348179,4
147,0.009860,0.969232,0.012386,0.968253,0.001000,35386.348179,4
148,0.009928,0.969207,0.012369,0.968238,0.001000,35386.348179,4
149,0.009885,0.969223,0.011877,0.968425,0.001000,35386.348179,4
