,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
31,0.050921,0.959638,0.075480,0.952194,0.001000,6276.512969,1
32,0.048870,0.959962,0.063558,0.955620,0.001000,6276.512969,1
33,0.047359,0.960278,0.058126,0.955698,0.001000,6276.512969,1
34,0.046667,0.960074,0.077515,0.951107,0.001000,6276.512969,1
35,0.045466,0.960350,0.096151,0.938841,0.001000,6276.512969,1
36,0.042841,0.961038,0.063985,0.952438,0.001000,6276.512969,1
37,0.041439,0.961329,0.097799,0.935638,0.001000,6276.512969,1
38,0.040500,0.961415,0.063029,0.952625,0.001000,6276.512969,1
39,0.039694,0.961544,0.055054,0.954977,0.001000,6276.512969,1
40,0.038491,0.961759,0.057149,0.953745,0.001000,6276.512969,1
41,0.037003,0.962187,0.048482,0.956542,0.001000,6276.512969,1
42,0.036423,0.962190,0.039012,0.959966,0.001000,6276.512969,1
43,0.036006,0.962227,0.044749,0.957283,0.001000,6276.512969,1
44,0.035313,0.962396,0.047699,0.956067,0.001000,6276.512969,1
45,0.033841,0.962768,0.041372,0.957934,0.001000,6276.512969,1
46,0.032869,0.963035,0.046936,0.956313,0.001000,6276.512969,1
47,0.032487,0.963047,0.047963,0.956220,0.001000,6276.512969,1
48,0.032255,0.962985,0.039581,0.959297,0.001000,6276.512969,1
49,0.032561,0.962821,0.039825,0.958663,0.001000,6276.512969,1
50,0.030922,0.963323,0.044444,0.957385,0.001000,6276.512969,1
51,0.030592,0.963357,0.039500,0.958258,0.001000,6276.512969,1
52,0.030173,0.963399,0.042063,0.957023,0.001000,6276.512969,1
53,0.030146,0.963403,0.040843,0.958010,0.001000,6276.512969,1
54,0.030097,0.963286,0.077250,0.938303,0.001000,6276.512969,1
55,0.030788,0.963029,0.068024,0.945778,0.001000,6276.512969,1
56,0.028264,0.963843,0.036550,0.959356,0.001000,6276.512969,1
57,0.028529,0.963672,0.038534,0.959150,0.001000,6276.512969,1
58,0.028005,0.963833,0.050415,0.954884,0.001000,6276.512969,1
59,0.029024,0.963431,0.051768,0.954291,0.001000,6276.512969,1
60,0.027743,0.963842,0.032532,0.960276,0.001000,6276.512969,1
61,0.026105,0.964372,0.031372,0.960623,0.001000,6276.512969,1
62,0.025090,0.964689,0.031611,0.961044,0.001000,6276.512969,1
63,0.024348,0.964928,0.033447,0.961114,0.001000,6276.512969,1
64,0.023870,0.965058,0.036316,0.960178,0.001000,6276.512969,1
65,0.023644,0.965101,0.044871,0.957599,0.001000,6276.512969,1
66,0.023554,0.965108,0.050741,0.955938,0.001000,6276.512969,1
67,0.023433,0.965109,0.058604,0.954123,0.001000,6276.512969,1
68,0.023420,0.965075,0.041341,0.958909,0.001000,6276.512969,1
69,0.023999,0.964817,0.028173,0.961477,0.001000,6276.512969,1
70,0.023030,0.965126,0.032583,0.960092,0.001000,6276.512969,1
71,0.022618,0.965251,0.030558,0.961159,0.001000,6276.512969,1
72,0.022266,0.965353,0.027868,0.961858,0.001000,6276.512969,1
73,0.022540,0.965221,0.028529,0.961392,0.001000,6276.512969,1
74,0.022621,0.965178,0.033681,0.960019,0.001000,6276.512969,1
75,0.022781,0.965092,0.030355,0.960290,0.001000,6276.512969,1
76,0.022530,0.965136,0.035197,0.959143,0.001000,6276.512969,1
77,0.021512,0.965511,0.031357,0.960513,0.001000,6276.512969,1
78,0.021253,0.965592,0.029760,0.960021,0.001000,6276.512969,1
79,0.020671,0.965789,0.032166,0.959162,0.001000,6276.512969,1
80,0.020034,0.965975,0.023905,0.962582,0.000500,6276.512969,1
81,0.019203,0.966271,0.022639,0.963324,0.000500,6276.512969,1
82,0.018658,0.966473,0.022639,0.963447,0.000500,6276.512969,1
83,0.018294,0.966606,0.022720,0.963623,0.000500,6276.512969,1
84,0.017991,0.966715,0.022847,0.963659,0.000500,6276.512969,1
85,0.017756,0.966795,0.022680,0.963748,0.000500,6276.512969,1
86,0.017548,0.966865,0.022364,0.963795,0.000500,6276.512969,1
87,0.017352,0.966929,0.022161,0.963824,0.000500,6276.512969,1
88,0.017166,0.966991,0.022008,0.963845,0.000500,6276.512969,1
89,0.016996,0.967047,0.021912,0.963840,0.000500,6276.512969,1
90,0.016828,0.967102,0.021729,0.963873,0.000500,6276.512969,1
91,0.016668,0.967153,0.021439,0.963929,0.000500,6276.512969,1
92,0.016516,0.967202,0.021301,0.963938,0.000500,6276.512969,1
93,0.016366,0.967249,0.021139,0.963961,0.000500,6276.512969,1
94,0.016219,0.967294,0.021042,0.964006,0.000500,6276.512969,1
95,0.016079,0.967336,0.021032,0.963996,0.000500,6276.512969,1
96,0.015951,0.967376,0.021057,0.964005,0.000500,6276.512969,1
97,0.015825,0.967415,0.020910,0.963998,0.000500,6276.512969,1
98,0.015712,0.967448,0.021093,0.964009,0.000500,6276.512969,1
99,0.015638,0.967464,0.021205,0.963921,0.000500,6276.512969,1
100,0.015652,0.967441,0.022064,0.963759,0.000500,6276.512969,1
101,0.015963,0.967297,0.021708,0.963796,0.000500,6276.512969,1
102,0.016230,0.967173,0.020355,0.963978,0.000500,6276.512969,1
103,0.016564,0.967015,0.020772,0.963733,0.000500,6276.512969,1
104,0.016631,0.967004,0.021372,0.963679,0.000500,6276.512969,1
105,0.015805,0.967306,0.022237,0.963590,0.000500,6276.512969,1
106,0.015635,0.967365,0.022644,0.963551,0.000500,6276.512969,1
107,0.015596,0.967374,0.021464,0.963713,0.000500,6276.512969,1
108,0.015800,0.967290,0.021952,0.963498,0.000500,6276.512969,1
109,0.016210,0.967123,0.023173,0.963300,0.000500,6276.512969,1
110,0.017287,0.966687,0.024048,0.963221,0.000500,6276.512969,1
111,0.017531,0.966603,0.026052,0.962713,0.000500,6276.512969,1
112,0.017188,0.966717,0.021606,0.963558,0.000500,6276.512969,1
113,0.016074,0.967137,0.021683,0.963521,0.000500,6276.512969,1
114,0.015661,0.967289,0.023712,0.963012,0.000500,6276.512969,1
