,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
130,,0.922835,,0.893349,0.002000,73823.141796,8
131,,0.922835,,0.893349,0.002000,73823.141796,8
132,,0.922835,,0.893349,0.002000,73823.141796,8
133,,0.922835,,0.893349,0.002000,73823.141796,8
134,,0.922835,,0.893349,0.002000,73823.141796,8
135,,0.922835,,0.893349,0.002000,73823.141796,8
136,,0.922835,,0.893349,0.002000,73823.141796,8
137,,0.922835,,0.893349,0.002000,73823.141796,8
138,,0.922835,,0.893349,0.002000,73823.141796,8
139,,0.922835,,0.893349,0.002000,73823.141796,8
140,,0.922835,,0.893349,0.002000,73823.141796,8
141,,0.922835,,0.893349,0.002000,73823.141796,8
142,,0.922835,,0.893349,0.002000,73823.141796,8
143,,0.922835,,0.893349,0.002000,73823.141796,8
144,,0.922835,,0.893349,0.002000,73823.141796,8
145,,0.922835,,0.893349,0.002000,73823.141796,8
146,,0.922835,,0.893349,0.002000,73823.141796,8
147,,0.922835,,0.893349,0.002000,73823.141796,8
148,,0.922835,,0.893349,0.002000,73823.141796,8
149,,0.922835,,0.893349,0.002000,73823.141796,8
