,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.508643,0.823430,0.766886,0.342620,0.003333,73329.006908,8
1,0.331672,0.889875,31.820312,0.259834,0.005667,73329.006908,8
2,0.243925,0.900699,197.140625,0.075518,0.008000,73329.006908,8
3,0.199805,0.910633,194.536469,0.075516,0.008000,73329.006908,8
4,0.153313,0.924536,60.953125,0.085074,0.008000,73329.006908,8
5,0.139715,0.928478,32.703773,0.077752,0.008000,73329.006908,8
6,0.113134,0.935840,19.882812,0.078549,0.008000,73329.006908,8
7,0.089698,0.942957,2.679036,0.277203,0.008000,73329.006908,8
8,0.072491,0.948448,0.822245,0.773965,0.008000,73329.006908,8
9,0.061311,0.952094,3.044352,0.342837,0.008000,73329.006908,8
10,0.051651,0.955380,2.672078,0.328909,0.008000,73329.006908,8
11,0.044589,0.957708,2.292887,0.400949,0.008000,73329.006908,8
12,0.092463,0.942707,9.810710,0.095622,0.008000,73329.006908,8
13,0.077164,0.946450,28.703125,0.078846,0.008000,73329.006908,8
14,0.054680,0.953923,7.523438,0.138541,0.008000,73329.006908,8
15,0.047188,0.956582,4.378581,0.134108,0.008000,73329.006908,8
16,0.041523,0.958420,1.164490,0.416337,0.008000,73329.006908,8
17,0.037915,0.959618,0.507528,0.707305,0.008000,73329.006908,8
18,0.035315,0.960459,0.317952,0.874150,0.008000,73329.006908,8
19,0.032814,0.961256,0.330872,0.890112,0.008000,73329.006908,8
20,0.030942,0.961879,0.303202,0.888537,0.008000,73329.006908,8
21,0.028961,0.962541,0.351369,0.803872,0.008000,73329.006908,8
22,0.027772,0.962918,0.465535,0.739824,0.008000,73329.006908,8
23,0.027158,0.963105,0.560211,0.681189,0.008000,73329.006908,8
24,0.026788,0.963253,0.625651,0.673255,0.008000,73329.006908,8
25,0.025215,0.963783,0.418966,0.777363,0.008000,73329.006908,8
26,0.024243,0.964108,0.343831,0.831660,0.008000,73329.006908,8
27,0.023660,0.964298,0.521535,0.735157,0.008000,73329.006908,8
