,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.479074,0.846533,0.650391,0.891867,0.001000,6386.935875,1
1,0.391671,0.892620,0.636230,0.893425,0.001000,6386.935875,1
2,0.331778,0.895183,0.636068,0.751311,0.001000,6386.935875,1
3,0.273764,0.903037,1.255534,0.111337,0.001000,6386.935875,1
4,0.239611,0.907884,0.755046,0.734317,0.001000,6386.935875,1
5,0.207716,0.916807,0.546061,0.833731,0.001000,6386.935875,1
6,0.188463,0.920362,0.559245,0.832031,0.001000,6386.935875,1
7,0.166896,0.926269,0.440918,0.865938,0.001000,6386.935875,1
8,0.150593,0.930077,0.391764,0.880588,0.001000,6386.935875,1
9,0.132241,0.935350,0.353109,0.890310,0.001000,6386.935875,1
10,0.119877,0.938671,0.326497,0.894236,0.001000,6386.935875,1
11,0.117318,0.938744,0.320638,0.893693,0.001000,6386.935875,1
12,0.101608,0.943471,0.304606,0.895458,0.001000,6386.935875,1
13,0.091054,0.946885,0.298665,0.895344,0.001000,6386.935875,1
14,0.083721,0.948960,0.284017,0.897379,0.001000,6386.935875,1
15,0.076706,0.950859,0.266927,0.903568,0.001000,6386.935875,1
16,0.070765,0.952508,0.208822,0.915463,0.001000,6386.935875,1
17,0.065445,0.953948,0.186605,0.919520,0.001000,6386.935875,1
18,0.062524,0.954386,0.135254,0.934278,0.001000,6386.935875,1
19,0.058737,0.955389,0.132528,0.938199,0.001000,6386.935875,1
20,0.055658,0.956125,0.106486,0.941983,0.001000,6386.935875,1
21,0.074014,0.948744,2.558594,0.383107,0.001000,6386.935875,1
22,0.095121,0.941140,1.958333,0.650758,0.001000,6386.935875,1
23,0.069760,0.949840,0.674479,0.793810,0.001000,6386.935875,1
24,0.056690,0.954646,0.323324,0.856783,0.001000,6386.935875,1
25,0.049986,0.956998,0.062042,0.954008,0.001000,6386.935875,1
26,0.046637,0.958068,0.053294,0.957512,0.001000,6386.935875,1
27,0.044050,0.958829,0.051361,0.958498,0.001000,6386.935875,1
28,0.041991,0.959381,0.048686,0.959310,0.001000,6386.935875,1
29,0.041439,0.959406,0.077128,0.942647,0.001000,6386.935875,1
30,0.046549,0.957191,0.082540,0.945239,0.001000,6386.935875,1
31,0.043701,0.958313,0.051351,0.957982,0.001000,6386.935875,1
32,0.039036,0.959905,0.043854,0.959966,0.001000,6386.935875,1
33,0.036828,0.960551,0.041626,0.960798,0.001000,6386.935875,1
34,0.034889,0.961176,0.039124,0.961658,0.001000,6386.935875,1
35,0.033719,0.961513,0.038869,0.961500,0.001000,6386.935875,1
36,0.032580,0.961841,0.037669,0.961757,0.001000,6386.935875,1
37,0.032106,0.961927,0.035889,0.962247,0.001000,6386.935875,1
38,0.031586,0.962039,0.034851,0.962941,0.001000,6386.935875,1
39,0.030932,0.962216,0.032776,0.963264,0.001000,6386.935875,1
40,0.030396,0.962341,0.035268,0.962806,0.001000,6386.935875,1
41,0.030689,0.962139,0.041697,0.960519,0.001000,6386.935875,1
42,0.029858,0.962348,0.033330,0.963017,0.001000,6386.935875,1
43,0.029055,0.962626,0.036519,0.961982,0.001000,6386.935875,1
44,0.028280,0.962825,0.034770,0.962332,0.001000,6386.935875,1
45,0.028486,0.962700,0.037923,0.961331,0.001000,6386.935875,1
46,0.027894,0.962870,0.037587,0.961186,0.001000,6386.935875,1
47,0.026900,0.963143,0.040426,0.960594,0.001000,6386.935875,1
48,0.026316,0.963327,0.034475,0.962219,0.001000,6386.935875,1
49,0.025972,0.963419,0.031504,0.962892,0.001000,6386.935875,1
50,0.025684,0.963466,0.027827,0.964008,0.001000,6386.935875,1
51,0.025330,0.963563,0.029322,0.963746,0.001000,6386.935875,1
52,0.025146,0.963609,0.026932,0.964273,0.001000,6386.935875,1
53,0.024561,0.963767,0.028188,0.963784,0.001000,6386.935875,1
54,0.024308,0.963849,0.028168,0.963823,0.001000,6386.935875,1
55,0.024274,0.963823,0.027262,0.964189,0.001000,6386.935875,1
56,0.024654,0.963593,0.028595,0.963967,0.001000,6386.935875,1
57,0.025842,0.963134,0.034821,0.961852,0.001000,6386.935875,1
58,0.026003,0.963119,0.035492,0.960975,0.001000,6386.935875,1
59,0.025191,0.963425,0.083455,0.942058,0.001000,6386.935875,1
60,0.025902,0.963148,0.035614,0.961951,0.001000,6386.935875,1
61,0.023589,0.963911,0.028961,0.963291,0.001000,6386.935875,1
62,0.022221,0.964438,0.025777,0.964235,0.001000,6386.935875,1
63,0.021821,0.964552,0.025187,0.964612,0.001000,6386.935875,1
64,0.021156,0.964769,0.026235,0.964394,0.001000,6386.935875,1
65,0.020585,0.964969,0.025706,0.964634,0.001000,6386.935875,1
66,0.020386,0.965017,0.025447,0.964658,0.001000,6386.935875,1
67,0.019989,0.965164,0.026281,0.964267,0.001000,6386.935875,1
68,0.019703,0.965233,0.024633,0.964881,0.001000,6386.935875,1
69,0.019670,0.965219,0.023219,0.965224,0.001000,6386.935875,1
70,0.019806,0.965131,0.024078,0.965061,0.001000,6386.935875,1
71,0.020169,0.964974,0.023646,0.964753,0.001000,6386.935875,1
72,0.020291,0.964921,0.022125,0.965641,0.001000,6386.935875,1
73,0.020405,0.964841,0.024419,0.964738,0.001000,6386.935875,1
74,0.020704,0.964737,0.028778,0.963766,0.001000,6386.935875,1
75,0.020866,0.964683,0.026072,0.964934,0.001000,6386.935875,1
76,0.020240,0.964876,0.025065,0.964867,0.001000,6386.935875,1
77,0.020072,0.964929,0.023499,0.965384,0.001000,6386.935875,1
78,0.021059,0.964593,0.030060,0.962975,0.001000,6386.935875,1
79,0.020751,0.964684,0.029322,0.963066,0.001000,6386.935875,1
80,0.019922,0.964965,0.021698,0.965335,0.000500,6386.935875,1
81,0.018495,0.965460,0.020732,0.965925,0.000500,6386.935875,1
82,0.017500,0.965846,0.019796,0.966168,0.000500,6386.935875,1
83,0.017080,0.966003,0.019374,0.966403,0.000500,6386.935875,1
84,0.016784,0.966115,0.019023,0.966543,0.000500,6386.935875,1
85,0.016512,0.966220,0.018723,0.966675,0.000500,6386.935875,1
86,0.016263,0.966313,0.018565,0.966760,0.000500,6386.935875,1
87,0.016040,0.966395,0.018453,0.966840,0.000500,6386.935875,1
88,0.015846,0.966466,0.018468,0.966866,0.000500,6386.935875,1
89,0.015672,0.966529,0.018519,0.966878,0.000500,6386.935875,1
90,0.015518,0.966585,0.018590,0.966877,0.000500,6386.935875,1
91,0.015375,0.966636,0.018600,0.966906,0.000500,6386.935875,1
92,0.015238,0.966684,0.018621,0.966922,0.000500,6386.935875,1
93,0.015111,0.966730,0.018672,0.966933,0.000500,6386.935875,1
94,0.014991,0.966771,0.018682,0.966951,0.000500,6386.935875,1
95,0.014877,0.966810,0.018707,0.966968,0.000500,6386.935875,1
