,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
93,0.018876,0.965905,0.123220,0.930679,0.001000,16324.399936,2
94,0.018655,0.965977,0.118754,0.932327,0.001000,16324.399936,2
95,0.018437,0.966048,0.120850,0.931910,0.001000,16324.399936,2
96,0.018223,0.966118,0.118764,0.932777,0.001000,16324.399936,2
97,0.018022,0.966183,0.121094,0.932338,0.001000,16324.399936,2
98,0.017827,0.966247,0.116801,0.934223,0.001000,16324.399936,2
99,0.017626,0.966313,0.114868,0.935097,0.001000,16324.399936,2
100,0.017428,0.966379,0.125132,0.932169,0.001000,16324.399936,2
101,0.017260,0.966432,0.121633,0.933979,0.001000,16324.399936,2
102,0.017095,0.966484,0.124542,0.933465,0.001000,16324.399936,2
103,0.016936,0.966534,0.135050,0.931088,0.001000,16324.399936,2
104,0.016845,0.966557,0.113037,0.938097,0.001000,16324.399936,2
105,0.016962,0.966492,0.103424,0.940486,0.001000,16324.399936,2
106,0.017033,0.966475,0.095947,0.942303,0.001000,16324.399936,2
107,0.016773,0.966566,0.068085,0.951097,0.001000,16324.399936,2
108,0.016709,0.966571,0.098114,0.942741,0.001000,16324.399936,2
109,0.016788,0.966547,0.068441,0.951751,0.001000,16324.399936,2
110,0.016671,0.966572,0.116313,0.938834,0.001000,16324.399936,2
111,0.016614,0.966587,0.073023,0.950194,0.001000,16324.399936,2
112,0.016371,0.966682,0.056986,0.954098,0.001000,16324.399936,2
113,0.016153,0.966762,0.042908,0.958215,0.001000,16324.399936,2
114,0.016182,0.966738,0.058268,0.954147,0.001000,16324.399936,2
115,0.016359,0.966654,0.060791,0.953729,0.001000,16324.399936,2
116,0.016970,0.966410,0.040670,0.959761,0.001000,16324.399936,2
117,0.018224,0.965946,0.035568,0.960704,0.001000,16324.399936,2
118,0.016606,0.966577,0.048574,0.956838,0.001000,16324.399936,2
119,0.015872,0.966838,0.045598,0.957447,0.001000,16324.399936,2
120,0.015449,0.966986,0.037430,0.959400,0.000500,16324.399936,2
121,0.015313,0.967031,0.024638,0.963129,0.000500,16324.399936,2
122,0.015181,0.967077,0.023216,0.963491,0.000500,16324.399936,2
123,0.015118,0.967096,0.022489,0.963659,0.000500,16324.399936,2
124,0.015110,0.967094,0.021909,0.963803,0.000500,16324.399936,2
125,0.015198,0.967054,0.022980,0.963357,0.000500,16324.399936,2
126,0.015433,0.966955,0.022082,0.963565,0.000500,16324.399936,2
127,0.015630,0.966874,0.018918,0.964733,0.000500,16324.399936,2
128,0.015131,0.967076,0.017759,0.965171,0.000500,16324.399936,2
129,0.014686,0.967249,0.017830,0.965211,0.000500,16324.399936,2
130,0.014461,0.967328,0.019201,0.964879,0.000500,16324.399936,2
131,0.014335,0.967368,0.020269,0.964559,0.000500,16324.399936,2
132,0.014246,0.967395,0.021815,0.964114,0.000500,16324.399936,2
133,0.014169,0.967420,0.024101,0.963462,0.000500,16324.399936,2
134,0.014098,0.967443,0.025373,0.963125,0.000500,16324.399936,2
135,0.014030,0.967466,0.030139,0.961855,0.000500,16324.399936,2
136,0.013971,0.967485,0.032873,0.961173,0.000500,16324.399936,2
137,0.013909,0.967505,0.037069,0.960147,0.000500,16324.399936,2
138,0.013854,0.967523,0.036748,0.960312,0.000500,16324.399936,2
139,0.013796,0.967542,0.038920,0.959841,0.000500,16324.399936,2
140,0.013734,0.967562,0.041214,0.959413,0.000500,16324.399936,2
141,0.013669,0.967584,0.044449,0.958716,0.000500,16324.399936,2
142,0.013612,0.967604,0.054408,0.956504,0.000500,16324.399936,2
143,0.013557,0.967621,0.058375,0.955729,0.000500,16324.399936,2
144,0.013501,0.967639,0.067846,0.953773,0.000500,16324.399936,2
145,0.013450,0.967656,0.074056,0.952523,0.000500,16324.399936,2
146,0.013397,0.967674,0.077871,0.951849,0.000500,16324.399936,2
147,0.013344,0.967691,0.076609,0.952274,0.000500,16324.399936,2
148,0.013294,0.967707,0.073964,0.952923,0.000500,16324.399936,2
149,0.013239,0.967726,0.075358,0.952646,0.000500,16324.399936,2
