,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.436916,0.875448,0.635417,0.896910,0.001000,6325.487029,1
1,0.337838,0.890805,0.656576,0.742589,0.001000,6325.487029,1
2,0.274205,0.902708,0.629883,0.797588,0.001000,6325.487029,1
3,0.235609,0.913729,0.710938,0.460471,0.001000,6325.487029,1
4,0.207424,0.921300,0.562500,0.722954,0.001000,6325.487029,1
5,0.184034,0.925854,0.533854,0.807683,0.001000,6325.487029,1
6,0.166595,0.929796,0.329753,0.897530,0.001000,6325.487029,1
7,0.151616,0.933391,0.330078,0.893318,0.001000,6325.487029,1
8,0.134798,0.938113,0.315511,0.898292,0.001000,6325.487029,1
9,0.121170,0.941281,0.289469,0.900187,0.001000,6325.487029,1
10,0.116196,0.941615,0.293376,0.891783,0.001000,6325.487029,1
11,0.110267,0.943005,0.322510,0.814203,0.001000,6325.487029,1
12,0.094306,0.947991,0.214274,0.913650,0.001000,6325.487029,1
13,0.083810,0.950572,0.196615,0.922787,0.001000,6325.487029,1
14,0.075841,0.952694,0.172241,0.928347,0.001000,6325.487029,1
15,0.072787,0.953103,0.152140,0.934603,0.001000,6325.487029,1
16,0.066844,0.954505,0.140422,0.936324,0.001000,6325.487029,1
17,0.062782,0.955433,0.126526,0.939206,0.001000,6325.487029,1
18,0.060071,0.955846,0.096008,0.945356,0.001000,6325.487029,1
19,0.056406,0.956792,0.091288,0.949010,0.001000,6325.487029,1
20,0.052934,0.957660,0.092509,0.946509,0.001000,6325.487029,1
21,0.051374,0.957874,0.114929,0.942550,0.001000,6325.487029,1
22,0.050597,0.957878,0.088074,0.948735,0.001000,6325.487029,1
23,0.051661,0.957175,0.118123,0.933556,0.001000,6325.487029,1
24,0.047554,0.958609,0.096334,0.947078,0.001000,6325.487029,1
25,0.043571,0.959815,0.098653,0.948919,0.001000,6325.487029,1
26,0.041194,0.960493,0.100749,0.948068,0.001000,6325.487029,1
27,0.039174,0.961065,0.082723,0.951855,0.001000,6325.487029,1
28,0.037522,0.961543,0.053131,0.958141,0.001000,6325.487029,1
29,0.036099,0.961913,0.045431,0.959561,0.001000,6325.487029,1
30,0.035214,0.962049,0.048696,0.958078,0.001000,6325.487029,1
31,0.034671,0.962097,0.047109,0.959078,0.001000,6325.487029,1
32,0.034391,0.962059,0.040670,0.959259,0.001000,6325.487029,1
33,0.033430,0.962323,0.040619,0.959716,0.001000,6325.487029,1
34,0.033860,0.962028,0.038951,0.959382,0.001000,6325.487029,1
35,0.033555,0.962095,0.042521,0.959020,0.001000,6325.487029,1
