,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
102,0.012334,0.968208,0.126027,0.942809,0.002000,35216.768702,4
103,0.011957,0.968331,0.093582,0.949034,0.002000,35216.768702,4
104,0.011582,0.968462,0.090302,0.949904,0.002000,35216.768702,4
105,0.011475,0.968499,0.053632,0.957698,0.002000,35216.768702,4
106,0.011447,0.968504,0.043653,0.959514,0.002000,35216.768702,4
107,0.011417,0.968514,0.027353,0.962950,0.002000,35216.768702,4
108,0.011478,0.968489,0.020757,0.964319,0.002000,35216.768702,4
109,0.011657,0.968420,0.014278,0.965843,0.002000,35216.768702,4
110,0.012123,0.968245,0.013912,0.966039,0.002000,35216.768702,4
111,0.012022,0.968278,0.016687,0.965257,0.002000,35216.768702,4
112,0.011686,0.968414,0.028395,0.962473,0.002000,35216.768702,4
113,0.011335,0.968540,0.023680,0.963860,0.002000,35216.768702,4
114,0.011319,0.968540,0.023013,0.964119,0.002000,35216.768702,4
115,0.011401,0.968506,0.015270,0.965766,0.002000,35216.768702,4
116,0.011491,0.968468,0.036702,0.960902,0.002000,35216.768702,4
117,0.011447,0.968491,0.099508,0.947633,0.002000,35216.768702,4
118,0.011340,0.968537,0.178950,0.932878,0.002000,35216.768702,4
119,0.011277,0.968560,0.223338,0.926978,0.002000,35216.768702,4
120,0.011022,0.968644,0.063156,0.955826,0.001000,35216.768702,4
121,0.011052,0.968632,0.037947,0.960781,0.001000,35216.768702,4
122,0.010959,0.968664,0.025204,0.963540,0.001000,35216.768702,4
123,0.010914,0.968680,0.017065,0.965363,0.001000,35216.768702,4
124,0.010860,0.968697,0.016641,0.965486,0.001000,35216.768702,4
125,0.010813,0.968714,0.015631,0.965719,0.001000,35216.768702,4
126,0.010770,0.968729,0.014861,0.965914,0.001000,35216.768702,4
127,0.010731,0.968742,0.014365,0.966046,0.001000,35216.768702,4
128,0.010710,0.968748,0.016271,0.965613,0.001000,35216.768702,4
129,0.010678,0.968759,0.017939,0.965276,0.001000,35216.768702,4
130,0.010644,0.968771,0.017239,0.965452,0.001000,35216.768702,4
131,0.010613,0.968781,0.019455,0.965004,0.001000,35216.768702,4
132,0.010596,0.968787,0.021184,0.964627,0.001000,35216.768702,4
133,0.010575,0.968794,0.017459,0.965414,0.001000,35216.768702,4
134,0.010544,0.968804,0.017696,0.965359,0.001000,35216.768702,4
135,0.010525,0.968810,0.024662,0.963929,0.001000,35216.768702,4
136,0.010511,0.968813,0.024722,0.963963,0.001000,35216.768702,4
137,0.010497,0.968818,0.033881,0.962180,0.001000,35216.768702,4
138,0.010507,0.968816,0.027944,0.963380,0.001000,35216.768702,4
139,0.010475,0.968827,0.023830,0.964210,0.001000,35216.768702,4
140,0.010412,0.968847,0.025965,0.963743,0.001000,35216.768702,4
141,0.010417,0.968844,0.029956,0.962907,0.001000,35216.768702,4
142,0.010445,0.968833,0.029945,0.962887,0.001000,35216.768702,4
143,0.010798,0.968710,0.046087,0.959831,0.001000,35216.768702,4
144,0.010672,0.968747,0.054746,0.958107,0.001000,35216.768702,4
145,0.010600,0.968778,0.030889,0.962648,0.001000,35216.768702,4
146,0.010472,0.968824,0.022996,0.964256,0.001000,35216.768702,4
147,0.010425,0.968838,0.032199,0.962289,0.001000,35216.768702,4
148,0.010395,0.968848,0.018318,0.965193,0.001000,35216.768702,4
149,0.010697,0.968754,0.059873,0.956119,0.001000,35216.768702,4
