,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.725115,0.485841,0.663574,0.795151,0.001000,6286.180680,1
1,0.567836,0.852010,0.636882,0.812403,0.001000,6286.180680,1
2,0.524205,0.893546,0.594727,0.896487,0.001000,6286.180680,1
3,0.491359,0.893930,0.562174,0.896510,0.001000,6286.180680,1
4,0.444789,0.893946,0.541178,0.896510,0.001000,6286.180680,1
5,0.409999,0.893974,0.552083,0.896510,0.001000,6286.180680,1
6,0.382804,0.893973,0.584147,0.893677,0.001000,6286.180680,1
7,0.355957,0.893935,0.553223,0.896317,0.001000,6286.180680,1
8,0.325579,0.894628,0.509115,0.890764,0.001000,6286.180680,1
9,0.300607,0.895425,0.673014,0.690386,0.001000,6286.180680,1
10,0.279925,0.899258,0.660970,0.638424,0.001000,6286.180680,1
11,0.264404,0.903193,0.695801,0.621900,0.001000,6286.180680,1
12,0.248134,0.906985,0.645508,0.694389,0.001000,6286.180680,1
13,0.231328,0.911337,0.720378,0.577886,0.001000,6286.180680,1
14,0.210584,0.917656,0.495199,0.814744,0.001000,6286.180680,1
15,0.194441,0.922294,0.477458,0.826895,0.001000,6286.180680,1
16,0.180119,0.925553,0.380371,0.895000,0.001000,6286.180680,1
17,0.168566,0.927872,0.392334,0.834333,0.001000,6286.180680,1
18,0.164782,0.928348,0.342529,0.900589,0.001000,6286.180680,1
19,0.149998,0.932697,0.416667,0.827527,0.001000,6286.180680,1
20,0.142927,0.935294,0.242879,0.921862,0.001000,6286.180680,1
21,0.139064,0.934973,0.263672,0.907912,0.001000,6286.180680,1
22,0.125645,0.938811,0.209229,0.930521,0.001000,6286.180680,1
23,0.118838,0.940815,0.205119,0.921285,0.001000,6286.180680,1
24,0.110345,0.942922,0.206055,0.919667,0.001000,6286.180680,1
25,0.103662,0.944772,0.198242,0.918682,0.001000,6286.180680,1
26,0.098406,0.946196,0.184570,0.920946,0.001000,6286.180680,1
27,0.092987,0.947607,0.172648,0.922747,0.001000,6286.180680,1
28,0.085961,0.949660,0.166097,0.923851,0.001000,6286.180680,1
29,0.083751,0.949989,0.150920,0.927904,0.001000,6286.180680,1
30,0.098740,0.944369,0.356689,0.839702,0.001000,6286.180680,1
31,0.097281,0.944744,0.173910,0.924013,0.001000,6286.180680,1
32,0.078125,0.950768,0.101156,0.947754,0.001000,6286.180680,1
