,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.519796,0.806734,0.621521,0.875658,0.006000,151811.830193,16
1,0.322314,0.893636,,0.893542,0.011000,151811.830193,16
2,0.267856,0.893509,,0.427243,0.016000,151811.830193,16
3,0.238672,0.898597,1146.687500,0.077671,0.016000,151811.830193,16
4,0.199164,0.909164,2055.291504,0.076042,0.016000,151811.830193,16
5,0.181667,0.912981,88.053391,0.076632,0.016000,151811.830193,16
6,0.158664,0.918893,262.809906,0.076046,0.016000,151811.830193,16
7,0.148737,0.922745,155.924469,0.076084,0.016000,151811.830193,16
8,0.121278,0.930694,33.877277,0.083183,0.016000,151811.830193,16
9,0.107709,0.934909,33.454426,0.082211,0.016000,151811.830193,16
10,0.093532,0.939725,7.021892,0.172354,0.016000,151811.830193,16
11,0.087035,0.941821,3.479614,0.288050,0.016000,151811.830193,16
12,0.076532,0.945392,0.563370,0.825316,0.016000,151811.830193,16
13,0.072167,0.947104,0.719167,0.894453,0.016000,151811.830193,16
14,0.062823,0.950395,0.654846,0.892828,0.016000,151811.830193,16
15,0.056051,0.952731,0.802429,0.893564,0.016000,151811.830193,16
16,0.049853,0.954932,0.777018,0.893547,0.016000,151811.830193,16
17,0.048083,0.955595,1.006460,0.893554,0.016000,151811.830193,16
18,0.044120,0.957036,1.244039,0.893517,0.016000,151811.830193,16
19,0.038685,0.958858,1.945068,0.893546,0.016000,151811.830193,16
20,0.036014,0.959827,1.735860,0.893386,0.016000,151811.830193,16
21,0.034417,0.960352,1.804667,0.893118,0.016000,151811.830193,16
22,0.032331,0.961097,1.169393,0.838208,0.016000,151811.830193,16
23,0.030148,0.961854,1.431193,0.892333,0.016000,151811.830193,16
24,0.028771,0.962327,1.638835,0.893396,0.016000,151811.830193,16
25,0.134051,0.933178,,0.688179,0.016000,151811.830193,16
26,0.154722,0.921297,,0.203752,0.016000,151811.830193,16
27,0.119425,0.932704,64.880203,0.142892,0.016000,151811.830193,16
28,0.091692,0.941580,9.728841,0.190960,0.016000,151811.830193,16
29,0.078491,0.945628,0.274582,0.873646,0.016000,151811.830193,16
30,0.070431,0.948437,0.693522,0.893802,0.016000,151811.830193,16
31,0.061260,0.951266,1.210449,0.893547,0.016000,151811.830193,16
32,0.053772,0.953776,1.266357,0.893547,0.016000,151811.830193,16
33,0.049466,0.955276,1.118561,0.893547,0.016000,151811.830193,16
34,0.045856,0.956445,0.967306,0.893547,0.016000,151811.830193,16
35,0.042591,0.957551,0.857635,0.893547,0.016000,151811.830193,16
36,0.039937,0.958467,0.847850,0.893547,0.016000,151811.830193,16
37,0.037763,0.959228,0.864716,0.893547,0.016000,151811.830193,16
38,0.035515,0.960007,0.899872,0.893547,0.016000,151811.830193,16
39,0.033694,0.960636,1.054097,0.893547,0.016000,151811.830193,16
40,0.032330,0.961088,1.027964,0.893547,0.016000,151811.830193,16
41,0.031157,0.961503,1.282389,0.893547,0.016000,151811.830193,16
42,0.030252,0.961777,1.658488,0.893547,0.016000,151811.830193,16
43,0.028991,0.962233,2.054728,0.893547,0.016000,151811.830193,16
44,0.028103,0.962528,2.164571,0.893547,0.016000,151811.830193,16
45,0.027460,0.962758,2.287760,0.893547,0.016000,151811.830193,16
46,0.027072,0.962910,2.905965,0.893547,0.016000,151811.830193,16
47,0.058091,0.954641,7.224854,0.893547,0.016000,151811.830193,16
48,0.154867,0.921000,,0.254869,0.016000,151811.830193,16
49,0.121370,0.931833,,0.226483,0.016000,151811.830193,16
50,0.091601,0.941059,52.276695,0.076190,0.016000,151811.830193,16
51,0.063068,0.950678,57.875000,0.076095,0.016000,151811.830193,16
52,0.053694,0.953918,61.076820,0.076977,0.016000,151811.830193,16
53,0.049844,0.955288,,0.077168,0.016000,151811.830193,16
54,,0.944537,,0.893547,0.016000,151811.830193,16
55,,0.919830,,0.893547,0.016000,151811.830193,16
56,,0.919830,,0.893547,0.016000,151811.830193,16
57,,0.919830,,0.893547,0.016000,151811.830193,16
58,,0.919830,,0.893547,0.016000,151811.830193,16
59,,0.919830,,0.893547,0.016000,151811.830193,16
60,,0.919830,,0.893547,0.016000,151811.830193,16
61,,0.919830,,0.893547,0.016000,151811.830193,16
62,,0.919830,,0.893547,0.016000,151811.830193,16
63,,0.919830,,0.893547,0.016000,151811.830193,16
64,,0.919830,,0.893547,0.016000,151811.830193,16
65,,0.919830,,0.893547,0.016000,151811.830193,16
66,,0.919830,,0.893547,0.016000,151811.830193,16
67,,0.919830,,0.893547,0.016000,151811.830193,16
68,,0.919830,,0.893547,0.016000,151811.830193,16
69,,0.919830,,0.893547,0.016000,151811.830193,16
70,,0.919830,,0.893547,0.016000,151811.830193,16
71,,0.919830,,0.893547,0.016000,151811.830193,16
72,,0.919830,,0.893547,0.016000,151811.830193,16
73,,0.919830,,0.893547,0.016000,151811.830193,16
74,,0.919830,,0.893547,0.016000,151811.830193,16
75,,0.919830,,0.893547,0.016000,151811.830193,16
76,,0.919830,,0.893547,0.016000,151811.830193,16
77,,0.919830,,0.893547,0.016000,151811.830193,16
78,,0.919830,,0.893547,0.016000,151811.830193,16
79,,0.919830,,0.893547,0.016000,151811.830193,16
80,,0.919830,,0.893547,0.008000,151811.830193,16
81,,0.919830,,0.893547,0.008000,151811.830193,16
82,,0.919830,,0.893547,0.008000,151811.830193,16
83,,0.919830,,0.893547,0.008000,151811.830193,16
84,,0.919830,,0.893547,0.008000,151811.830193,16
85,,0.919830,,0.893547,0.008000,151811.830193,16
86,,0.919830,,0.893547,0.008000,151811.830193,16
87,,0.919830,,0.893547,0.008000,151811.830193,16
88,,0.919830,,0.893547,0.008000,151811.830193,16
89,,0.919830,,0.893547,0.008000,151811.830193,16
90,,0.919830,,0.893547,0.008000,151811.830193,16
91,,0.919830,,0.893547,0.008000,151811.830193,16
92,,0.919830,,0.893547,0.008000,151811.830193,16
93,,0.919830,,0.893547,0.008000,151811.830193,16
94,,0.919830,,0.893547,0.008000,151811.830193,16
95,,0.919830,,0.893547,0.008000,151811.830193,16
96,,0.919830,,0.893547,0.008000,151811.830193,16
97,,0.919830,,0.893547,0.008000,151811.830193,16
98,,0.919830,,0.893547,0.008000,151811.830193,16
99,,0.919830,,0.893547,0.008000,151811.830193,16
100,,0.919830,,0.893547,0.008000,151811.830193,16
101,,0.919830,,0.893547,0.008000,151811.830193,16
102,,0.919830,,0.893547,0.008000,151811.830193,16
103,,0.919830,,0.893547,0.008000,151811.830193,16
104,,0.919830,,0.893547,0.008000,151811.830193,16
105,,0.919830,,0.893547,0.008000,151811.830193,16
106,,0.919830,,0.893547,0.008000,151811.830193,16
107,,0.919830,,0.893547,0.008000,151811.830193,16
108,,0.919830,,0.893547,0.008000,151811.830193,16
109,,0.919830,,0.893547,0.008000,151811.830193,16
110,,0.919830,,0.893547,0.008000,151811.830193,16
111,,0.919830,,0.893547,0.008000,151811.830193,16
