,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.611911,0.720995,3.630453,0.674675,0.006000,153201.922581,16
1,0.383480,0.893303,,0.893444,0.011000,153201.922581,16
2,0.290341,0.894124,280.841125,0.893444,0.016000,153201.922581,16
3,0.263374,0.894124,,0.893444,0.016000,153201.922581,16
4,0.228581,0.892091,1.077555,0.650269,0.016000,153201.922581,16
5,0.207204,0.894463,8.215413,0.651799,0.016000,153201.922581,16
6,0.190434,0.902060,19.681316,0.076461,0.016000,153201.922581,16
7,0.159885,0.914462,18.409832,0.076182,0.016000,153201.922581,16
8,0.139029,0.921686,19.598633,0.077630,0.016000,153201.922581,16
9,0.128583,0.926319,11.203287,0.083196,0.016000,153201.922581,16
10,0.109785,0.932596,8.406738,0.085287,0.016000,153201.922581,16
11,0.091059,0.939694,4.439860,0.089138,0.016000,153201.922581,16
12,0.185980,0.910220,176.669281,0.076208,0.016000,153201.922581,16
13,0.153816,0.918256,34.536133,0.077686,0.016000,153201.922581,16
14,0.125132,0.928271,10.198405,0.087652,0.016000,153201.922581,16
15,0.107407,0.934260,6.423014,0.125583,0.016000,153201.922581,16
16,0.093691,0.939167,2.250163,0.251058,0.016000,153201.922581,16
17,0.080822,0.943878,1.865601,0.274521,0.016000,153201.922581,16
18,0.069785,0.947842,0.546748,0.650282,0.016000,153201.922581,16
19,0.067431,0.948722,0.291166,0.899804,0.016000,153201.922581,16
20,0.056786,0.952495,0.845978,0.897255,0.016000,153201.922581,16
21,0.051485,0.954350,1.106974,0.893445,0.016000,153201.922581,16
22,0.049787,0.955036,0.780172,0.894007,0.016000,153201.922581,16
23,0.046227,0.956239,0.614929,0.896004,0.016000,153201.922581,16
24,0.040392,0.958318,0.324315,0.901973,0.016000,153201.922581,16
25,0.037919,0.959177,0.389969,0.859597,0.016000,153201.922581,16
26,0.035903,0.959880,0.460856,0.813044,0.016000,153201.922581,16
27,0.036401,0.959704,0.667063,0.748116,0.016000,153201.922581,16
28,0.032042,0.961210,0.834818,0.807387,0.016000,153201.922581,16
29,0.031032,0.961534,1.206797,0.885853,0.016000,153201.922581,16
30,0.029239,0.962158,1.314840,0.885415,0.016000,153201.922581,16
31,0.028379,0.962434,1.492513,0.849366,0.016000,153201.922581,16
32,0.027903,0.962608,1.560628,0.843515,0.016000,153201.922581,16
33,0.134847,0.929607,,0.206080,0.016000,153201.922581,16
34,0.136829,0.925644,499.119812,0.892468,0.016000,153201.922581,16
35,0.113977,0.933319,13.637695,0.750426,0.016000,153201.922581,16
36,0.083983,0.942904,1.790873,0.844559,0.016000,153201.922581,16
37,0.070895,0.947633,1.657593,0.865960,0.016000,153201.922581,16
38,0.062153,0.950813,0.925222,0.829653,0.016000,153201.922581,16
39,0.058467,0.952116,0.357498,0.840598,0.016000,153201.922581,16
40,0.049956,0.955026,0.336405,0.878473,0.016000,153201.922581,16
41,0.044326,0.956988,0.317108,0.893493,0.016000,153201.922581,16
42,0.048541,0.955769,1.625916,0.172254,0.016000,153201.922581,16
43,0.048839,0.955514,0.568766,0.571346,0.016000,153201.922581,16
44,0.039441,0.958630,0.265521,0.894326,0.016000,153201.922581,16
45,0.038160,0.959097,0.551931,0.613904,0.016000,153201.922581,16
46,0.035262,0.960092,0.481435,0.688915,0.016000,153201.922581,16
47,0.033127,0.960834,0.279856,0.894209,0.016000,153201.922581,16
48,0.032059,0.961178,0.301453,0.892943,0.016000,153201.922581,16
49,0.030649,0.961648,0.502116,0.893559,0.016000,153201.922581,16
50,0.029624,0.961988,0.574615,0.893444,0.016000,153201.922581,16
