,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
47,0.034015,0.962340,0.036967,0.963251,0.001000,6285.704973,1
48,0.032572,0.962742,0.036224,0.964512,0.001000,6285.704973,1
49,0.031239,0.963121,0.037832,0.963950,0.001000,6285.704973,1
50,0.030698,0.963172,0.038401,0.962904,0.001000,6285.704973,1
51,0.029897,0.963398,0.037120,0.963507,0.001000,6285.704973,1
52,0.029748,0.963354,0.032995,0.965414,0.001000,6285.704973,1
53,0.029943,0.963222,0.032435,0.964809,0.001000,6285.704973,1
54,0.030236,0.962995,0.031479,0.964209,0.001000,6285.704973,1
55,0.029451,0.963193,0.032674,0.964851,0.001000,6285.704973,1
56,0.028924,0.963345,0.031545,0.965656,0.001000,6285.704973,1
57,0.027905,0.963647,0.030772,0.965121,0.001000,6285.704973,1
58,0.026871,0.963983,0.031036,0.964844,0.001000,6285.704973,1
59,0.027340,0.963753,0.032349,0.964540,0.001000,6285.704973,1
60,0.031385,0.962304,0.093872,0.947576,0.001000,6285.704973,1
61,0.030740,0.962394,0.068176,0.949189,0.001000,6285.704973,1
62,0.026143,0.964055,0.031789,0.964108,0.001000,6285.704973,1
63,0.025127,0.964347,0.029683,0.965143,0.001000,6285.704973,1
64,0.024464,0.964556,0.032288,0.963686,0.001000,6285.704973,1
65,0.024055,0.964660,0.032379,0.963670,0.001000,6285.704973,1
66,0.023830,0.964708,0.030518,0.964244,0.001000,6285.704973,1
67,0.023551,0.964756,0.029922,0.964607,0.001000,6285.704973,1
68,0.023564,0.964721,0.030711,0.964531,0.001000,6285.704973,1
69,0.023847,0.964618,0.037720,0.961664,0.001000,6285.704973,1
70,0.023567,0.964628,0.035858,0.961197,0.001000,6285.704973,1
71,0.024386,0.964307,0.112386,0.925253,0.001000,6285.704973,1
72,0.024802,0.964113,0.100342,0.930823,0.001000,6285.704973,1
73,0.023510,0.964559,0.056458,0.954427,0.001000,6285.704973,1
74,0.024497,0.964188,0.228556,0.877650,0.001000,6285.704973,1
75,0.024095,0.964339,0.074768,0.953669,0.001000,6285.704973,1
76,0.023734,0.964444,0.048452,0.957546,0.001000,6285.704973,1
77,0.021606,0.965200,0.045888,0.958233,0.001000,6285.704973,1
78,0.020900,0.965445,0.029358,0.964990,0.001000,6285.704973,1
79,0.020399,0.965608,0.034047,0.963772,0.001000,6285.704973,1
80,0.020082,0.965704,0.023066,0.967079,0.000500,6285.704973,1
81,0.019548,0.965913,0.022395,0.967363,0.000500,6285.704973,1
82,0.019102,0.966068,0.022222,0.967505,0.000500,6285.704973,1
83,0.018730,0.966198,0.022095,0.967585,0.000500,6285.704973,1
84,0.018455,0.966292,0.021993,0.967661,0.000500,6285.704973,1
85,0.018221,0.966370,0.021947,0.967704,0.000500,6285.704973,1
86,0.017999,0.966445,0.021952,0.967722,0.000500,6285.704973,1
87,0.017792,0.966513,0.021973,0.967730,0.000500,6285.704973,1
88,0.017605,0.966576,0.021988,0.967747,0.000500,6285.704973,1
89,0.017423,0.966636,0.022018,0.967745,0.000500,6285.704973,1
90,0.017245,0.966696,0.022074,0.967718,0.000500,6285.704973,1
91,0.017075,0.966752,0.022064,0.967741,0.000500,6285.704973,1
92,0.016912,0.966806,0.022034,0.967755,0.000500,6285.704973,1
93,0.016750,0.966858,0.021851,0.967831,0.000500,6285.704973,1
94,0.016591,0.966909,0.021861,0.967837,0.000500,6285.704973,1
95,0.016438,0.966959,0.021866,0.967828,0.000500,6285.704973,1
96,0.016294,0.967005,0.021901,0.967810,0.000500,6285.704973,1
97,0.016151,0.967052,0.021927,0.967802,0.000500,6285.704973,1
98,0.016014,0.967096,0.021795,0.967845,0.000500,6285.704973,1
99,0.015879,0.967139,0.021845,0.967856,0.000500,6285.704973,1
100,0.015755,0.967178,0.021820,0.967898,0.000500,6285.704973,1
101,0.015635,0.967213,0.022008,0.967872,0.000500,6285.704973,1
102,0.015529,0.967244,0.021820,0.967941,0.000500,6285.704973,1
103,0.015445,0.967264,0.022029,0.967871,0.000500,6285.704973,1
104,0.015463,0.967237,0.021866,0.967797,0.000500,6285.704973,1
105,0.015768,0.967108,0.022069,0.967589,0.000500,6285.704973,1
106,0.015771,0.967076,0.022598,0.967609,0.000500,6285.704973,1
107,0.015649,0.967116,0.023687,0.967171,0.000500,6285.704973,1
108,0.016137,0.966916,0.027664,0.966213,0.000500,6285.704973,1
109,0.015874,0.967007,0.026499,0.966266,0.000500,6285.704973,1
110,0.015359,0.967215,0.023366,0.967324,0.000500,6285.704973,1
111,0.015196,0.967266,0.023122,0.967383,0.000500,6285.704973,1
112,0.015153,0.967277,0.023107,0.967297,0.000500,6285.704973,1
113,0.015308,0.967210,0.025136,0.966731,0.000500,6285.704973,1
114,0.015904,0.966945,0.031830,0.965139,0.000500,6285.704973,1
115,0.016886,0.966560,0.026057,0.966480,0.000500,6285.704973,1
116,0.016332,0.966774,0.021835,0.967614,0.000500,6285.704973,1
117,0.016086,0.966868,0.031179,0.964404,0.000500,6285.704973,1
118,0.016006,0.966890,0.026606,0.966098,0.000500,6285.704973,1
119,0.016645,0.966629,0.025243,0.966651,0.000500,6285.704973,1
120,0.016416,0.966695,0.022792,0.967253,0.000250,6285.704973,1
121,0.016030,0.966863,0.023224,0.967065,0.000250,6285.704973,1
122,0.015447,0.967095,0.021388,0.967741,0.000250,6285.704973,1
123,0.015010,0.967257,0.021495,0.967776,0.000250,6285.704973,1
124,0.014763,0.967347,0.021464,0.967893,0.000250,6285.704973,1
125,0.014595,0.967410,0.021235,0.968064,0.000250,6285.704973,1
126,0.014457,0.967460,0.021357,0.968110,0.000250,6285.704973,1
127,0.014343,0.967503,0.021194,0.968211,0.000250,6285.704973,1
128,0.014231,0.967543,0.021189,0.968260,0.000250,6285.704973,1
129,0.014124,0.967584,0.021250,0.968282,0.000250,6285.704973,1
130,0.014029,0.967619,0.021342,0.968282,0.000250,6285.704973,1
131,0.013940,0.967652,0.021403,0.968282,0.000250,6285.704973,1
132,0.013863,0.967680,0.021357,0.968304,0.000250,6285.704973,1
133,0.013788,0.967707,0.021474,0.968282,0.000250,6285.704973,1
134,0.013723,0.967730,0.021530,0.968273,0.000250,6285.704973,1
135,0.013661,0.967750,0.021454,0.968295,0.000250,6285.704973,1
136,0.013603,0.967769,0.021357,0.968320,0.000250,6285.704973,1
137,0.013555,0.967784,0.021372,0.968319,0.000250,6285.704973,1
138,0.013508,0.967798,0.021266,0.968362,0.000250,6285.704973,1
139,0.013467,0.967810,0.021189,0.968389,0.000250,6285.704973,1
140,0.013429,0.967821,0.021118,0.968417,0.000250,6285.704973,1
141,0.013394,0.967830,0.021189,0.968407,0.000250,6285.704973,1
142,0.013365,0.967836,0.021678,0.968320,0.000250,6285.704973,1
143,0.013464,0.967789,0.021225,0.968386,0.000250,6285.704973,1
144,0.013364,0.967824,0.021683,0.968239,0.000250,6285.704973,1
145,0.013343,0.967828,0.021856,0.968206,0.000250,6285.704973,1
146,0.013390,0.967804,0.021983,0.968144,0.000250,6285.704973,1
147,0.013453,0.967772,0.022263,0.968046,0.000250,6285.704973,1
148,0.013576,0.967715,0.022736,0.967897,0.000250,6285.704973,1
149,0.013852,0.967597,0.022446,0.967914,0.000250,6285.704973,1
