,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.398187,0.874747,4.263794,0.893067,0.006000,151108.841049,16
1,0.269094,0.892607,,0.872104,0.011000,151108.841049,16
2,0.222647,0.898886,,0.790585,0.016000,151108.841049,16
3,0.171424,0.914706,4498.250000,0.075776,0.016000,151108.841049,16
4,0.135176,0.925880,99.834633,0.075778,0.016000,151108.841049,16
5,0.106629,0.935412,32.094078,0.075938,0.016000,151108.841049,16
6,0.089839,0.940970,3.852580,0.082260,0.016000,151108.841049,16
7,0.113472,0.934712,50.329430,0.080496,0.016000,151108.841049,16
8,0.086800,0.942601,11.187500,0.081419,0.016000,151108.841049,16
9,0.063570,0.950434,3.929728,0.086577,0.016000,151108.841049,16
10,0.063572,0.950484,2.702433,0.163690,0.016000,151108.841049,16
11,0.051550,0.954409,2.265015,0.163496,0.016000,151108.841049,16
12,0.041768,0.957932,0.775441,0.511779,0.016000,151108.841049,16
13,0.049815,0.955397,0.458232,0.892220,0.016000,151108.841049,16
14,0.047600,0.956070,0.428986,0.888775,0.016000,151108.841049,16
15,0.036709,0.959718,0.452815,0.745196,0.016000,151108.841049,16
16,0.033341,0.960820,0.361155,0.886953,0.016000,151108.841049,16
17,0.030913,0.961623,0.458542,0.893563,0.016000,151108.841049,16
18,0.028869,0.962289,0.559367,0.894376,0.016000,151108.841049,16
19,0.027578,0.962718,0.585744,0.894513,0.016000,151108.841049,16
20,0.027644,0.962691,0.600210,0.893459,0.016000,151108.841049,16
21,0.024745,0.963675,0.642415,0.892682,0.016000,151108.841049,16
22,0.024641,0.963692,0.540217,0.890205,0.016000,151108.841049,16
23,0.023488,0.964087,0.566462,0.872123,0.016000,151108.841049,16
24,0.022434,0.964466,0.638896,0.725217,0.016000,151108.841049,16
25,0.021414,0.964810,0.612956,0.874512,0.016000,151108.841049,16
26,0.020420,0.965152,0.648844,0.846475,0.016000,151108.841049,16
27,0.050208,0.958697,101.566406,0.089582,0.016000,151108.841049,16
28,0.246434,0.902727,,0.893067,0.016000,151108.841049,16
29,0.158729,0.918024,,0.466442,0.016000,151108.841049,16
30,0.115062,0.932321,213.052078,0.076058,0.016000,151108.841049,16
31,0.090383,0.941133,46.892578,0.082033,0.016000,151108.841049,16
32,0.091519,0.940830,7.569661,0.180094,0.016000,151108.841049,16
33,0.071667,0.947369,0.747111,0.868229,0.016000,151108.841049,16
34,0.061416,0.951011,1.080434,0.893067,0.016000,151108.841049,16
35,0.053446,0.953812,0.963216,0.893067,0.016000,151108.841049,16
36,0.046789,0.956065,1.172424,0.893067,0.016000,151108.841049,16
37,0.042338,0.957617,1.144145,0.893067,0.016000,151108.841049,16
38,0.043282,0.957353,1.065948,0.893067,0.016000,151108.841049,16
39,0.037939,0.959126,1.105611,0.893067,0.016000,151108.841049,16
40,0.036788,0.959491,1.116028,0.893067,0.016000,151108.841049,16
41,0.041902,0.957946,0.918854,0.893067,0.016000,151108.841049,16
42,0.038172,0.959067,1.060689,0.893067,0.016000,151108.841049,16
43,0.033584,0.960612,1.042592,0.893067,0.016000,151108.841049,16
44,0.031864,0.961188,1.013428,0.893067,0.016000,151108.841049,16
45,0.031209,0.961410,1.033366,0.893067,0.016000,151108.841049,16
46,0.030029,0.961812,1.051564,0.893067,0.016000,151108.841049,16
47,0.029803,0.961870,1.025126,0.893067,0.016000,151108.841049,16
48,0.028902,0.962188,1.011780,0.893067,0.016000,151108.841049,16
49,0.027380,0.962708,1.000763,0.893067,0.016000,151108.841049,16
50,0.026988,0.962833,0.943838,0.893067,0.016000,151108.841049,16
51,0.108473,0.943673,,0.827642,0.016000,151108.841049,16
52,0.159384,0.917469,,0.879517,0.016000,151108.841049,16
53,0.093880,0.939722,,0.076171,0.016000,151108.841049,16
54,0.066387,0.949151,4.617920,0.333590,0.016000,151108.841049,16
55,0.055060,0.953163,1.525676,0.886525,0.016000,151108.841049,16
56,0.047317,0.955855,1.677409,0.893067,0.016000,151108.841049,16
57,0.049897,0.955269,1.574707,0.893067,0.016000,151108.841049,16
58,0.044230,0.956884,1.997681,0.893067,0.016000,151108.841049,16
59,0.038377,0.958944,2.085083,0.893067,0.016000,151108.841049,16
60,0.036478,0.959584,2.516968,0.893067,0.016000,151108.841049,16
61,0.034889,0.960151,2.946615,0.893067,0.016000,151108.841049,16
62,0.033763,0.960551,2.333252,0.893067,0.016000,151108.841049,16
63,0.032593,0.960960,1.884644,0.893067,0.016000,151108.841049,16
64,0.031589,0.961313,1.305440,0.893067,0.016000,151108.841049,16
65,0.031925,0.961210,0.564443,0.893087,0.016000,151108.841049,16
66,,0.953856,,0.893067,0.016000,151108.841049,16
67,,0.945023,,0.893067,0.016000,151108.841049,16
68,,0.945023,,0.893067,0.016000,151108.841049,16
69,,0.945023,,0.893067,0.016000,151108.841049,16
70,,0.945023,,0.893067,0.016000,151108.841049,16
71,,0.945023,,0.893067,0.016000,151108.841049,16
72,,0.945023,,0.893067,0.016000,151108.841049,16
73,,0.945023,,0.893067,0.016000,151108.841049,16
74,,0.945023,,0.893067,0.016000,151108.841049,16
75,,0.945023,,0.893067,0.016000,151108.841049,16
76,,0.945023,,0.893067,0.016000,151108.841049,16
77,,0.945023,,0.893067,0.016000,151108.841049,16
78,,0.945023,,0.893067,0.016000,151108.841049,16
79,,0.945023,,0.893067,0.016000,151108.841049,16
80,,0.945023,,0.893067,0.008000,151108.841049,16
81,,0.945023,,0.893067,0.008000,151108.841049,16
82,,0.945023,,0.893067,0.008000,151108.841049,16
83,,0.945023,,0.893067,0.008000,151108.841049,16
84,,0.945023,,0.893067,0.008000,151108.841049,16
85,,0.945023,,0.893067,0.008000,151108.841049,16
86,,0.945023,,0.893067,0.008000,151108.841049,16
87,,0.945023,,0.893067,0.008000,151108.841049,16
88,,0.945023,,0.893067,0.008000,151108.841049,16
89,,0.945023,,0.893067,0.008000,151108.841049,16
90,,0.945023,,0.893067,0.008000,151108.841049,16
91,,0.945023,,0.893067,0.008000,151108.841049,16
92,,0.945023,,0.893067,0.008000,151108.841049,16
93,,0.945023,,0.893067,0.008000,151108.841049,16
94,,0.945023,,0.893067,0.008000,151108.841049,16
95,,0.945023,,0.893067,0.008000,151108.841049,16
96,,0.945023,,0.893067,0.008000,151108.841049,16
97,,0.945023,,0.893067,0.008000,151108.841049,16
98,,0.945023,,0.893067,0.008000,151108.841049,16
99,,0.945023,,0.893067,0.008000,151108.841049,16
100,,0.945023,,0.893067,0.008000,151108.841049,16
101,,0.945023,,0.893067,0.008000,151108.841049,16
102,,0.945023,,0.893067,0.008000,151108.841049,16
103,,0.945023,,0.893067,0.008000,151108.841049,16
104,,0.945023,,0.893067,0.008000,151108.841049,16
105,,0.945023,,0.893067,0.008000,151108.841049,16
106,,0.945023,,0.893067,0.008000,151108.841049,16
107,,0.945023,,0.893067,0.008000,151108.841049,16
108,,0.945023,,0.893067,0.008000,151108.841049,16
109,,0.945023,,0.893067,0.008000,151108.841049,16
110,,0.945023,,0.893067,0.008000,151108.841049,16
111,,0.945023,,0.893067,0.008000,151108.841049,16
112,,0.945023,,0.893067,0.008000,151108.841049,16
113,,0.945023,,0.893067,0.008000,151108.841049,16
114,,0.945023,,0.893067,0.008000,151108.841049,16
115,,0.945023,,0.893067,0.008000,151108.841049,16
116,,0.945023,,0.893067,0.008000,151108.841049,16
117,,0.945023,,0.893067,0.008000,151108.841049,16
118,,0.945023,,0.893067,0.008000,151108.841049,16
119,,0.945023,,0.893067,0.008000,151108.841049,16
120,,0.945023,,0.893067,0.004000,151108.841049,16
121,,0.945023,,0.893067,0.004000,151108.841049,16
122,,0.945023,,0.893067,0.004000,151108.841049,16
123,,0.945023,,0.893067,0.004000,151108.841049,16
124,,0.945023,,0.893067,0.004000,151108.841049,16
125,,0.945023,,0.893067,0.004000,151108.841049,16
126,,0.945023,,0.893067,0.004000,151108.841049,16
127,,0.945023,,0.893067,0.004000,151108.841049,16
128,,0.945023,,0.893067,0.004000,151108.841049,16
129,,0.945023,,0.893067,0.004000,151108.841049,16
130,,0.945023,,0.893067,0.004000,151108.841049,16
131,,0.945023,,0.893067,0.004000,151108.841049,16
132,,0.945023,,0.893067,0.004000,151108.841049,16
133,,0.945023,,0.893067,0.004000,151108.841049,16
134,,0.945023,,0.893067,0.004000,151108.841049,16
135,,0.945023,,0.893067,0.004000,151108.841049,16
136,,0.945023,,0.893067,0.004000,151108.841049,16
137,,0.945023,,0.893067,0.004000,151108.841049,16
138,,0.945023,,0.893067,0.004000,151108.841049,16
139,,0.945023,,0.893067,0.004000,151108.841049,16
140,,0.945023,,0.893067,0.004000,151108.841049,16
141,,0.945023,,0.893067,0.004000,151108.841049,16
142,,0.945023,,0.893067,0.004000,151108.841049,16
143,,0.945023,,0.893067,0.004000,151108.841049,16
144,,0.945023,,0.893067,0.004000,151108.841049,16
145,,0.945023,,0.893067,0.004000,151108.841049,16
146,,0.945023,,0.893067,0.004000,151108.841049,16
147,,0.945023,,0.893067,0.004000,151108.841049,16
148,,0.945023,,0.893067,0.004000,151108.841049,16
149,,0.945023,,0.893067,0.004000,151108.841049,16
