,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
47,0.027865,0.963458,0.164388,0.903665,0.002000,16009.236551,2
48,0.027127,0.963659,0.170797,0.902571,0.002000,16009.236551,2
49,0.026323,0.963922,0.150177,0.909338,0.002000,16009.236551,2
50,0.025764,0.964113,0.198751,0.891577,0.002000,16009.236551,2
51,0.025080,0.964286,0.141988,0.913751,0.002000,16009.236551,2
52,0.024679,0.964397,0.164408,0.910545,0.002000,16009.236551,2
53,0.024565,0.964371,0.100037,0.932674,0.002000,16009.236551,2
54,0.024409,0.964381,0.104513,0.931024,0.002000,16009.236551,2
55,0.024417,0.964364,0.075185,0.945136,0.002000,16009.236551,2
56,0.023600,0.964644,0.044001,0.958086,0.002000,16009.236551,2
57,0.023072,0.964810,0.033452,0.962458,0.002000,16009.236551,2
58,0.022715,0.964907,0.027995,0.964048,0.002000,16009.236551,2
59,0.022004,0.965114,0.040474,0.958801,0.002000,16009.236551,2
60,0.021619,0.965196,0.032176,0.962389,0.002000,16009.236551,2
61,0.021586,0.965173,0.043818,0.957377,0.002000,16009.236551,2
62,0.021057,0.965344,0.085927,0.940279,0.002000,16009.236551,2
63,0.021286,0.965251,0.055634,0.953084,0.002000,16009.236551,2
64,0.021271,0.965243,0.054377,0.953711,0.002000,16009.236551,2
65,0.022342,0.964830,0.090037,0.941046,0.002000,16009.236551,2
66,0.021043,0.965272,0.352742,0.862447,0.002000,16009.236551,2
67,0.020457,0.965437,0.189901,0.907589,0.002000,16009.236551,2
68,0.021217,0.965138,0.087179,0.949708,0.002000,16009.236551,2
69,0.020896,0.965225,0.104848,0.941224,0.002000,16009.236551,2
70,0.021010,0.965200,0.203898,0.905877,0.002000,16009.236551,2
71,0.019409,0.965750,0.187805,0.912960,0.002000,16009.236551,2
72,0.018334,0.966132,0.204936,0.904094,0.002000,16009.236551,2
73,0.017693,0.966339,0.232178,0.899576,0.002000,16009.236551,2
74,0.017315,0.966464,0.160136,0.921650,0.002000,16009.236551,2
75,0.016990,0.966574,0.130320,0.929878,0.002000,16009.236551,2
76,0.016745,0.966657,0.106954,0.936821,0.002000,16009.236551,2
77,0.016603,0.966698,0.101349,0.938861,0.002000,16009.236551,2
78,0.016601,0.966688,0.077759,0.947226,0.002000,16009.236551,2
79,0.016800,0.966597,0.041428,0.959617,0.002000,16009.236551,2
80,0.017034,0.966492,0.022283,0.965533,0.001000,16009.236551,2
81,0.016649,0.966627,0.023911,0.964847,0.001000,16009.236551,2
82,0.016526,0.966673,0.028455,0.963263,0.001000,16009.236551,2
83,0.016184,0.966794,0.035126,0.961006,0.001000,16009.236551,2
84,0.015880,0.966904,0.036682,0.960727,0.001000,16009.236551,2
85,0.015582,0.967008,0.034658,0.961439,0.001000,16009.236551,2
86,0.015317,0.967107,0.025007,0.964795,0.001000,16009.236551,2
87,0.015091,0.967188,0.021281,0.966146,0.001000,16009.236551,2
88,0.014892,0.967258,0.021352,0.966201,0.001000,16009.236551,2
89,0.014732,0.967312,0.022013,0.966075,0.001000,16009.236551,2
90,0.014593,0.967360,0.023888,0.965605,0.001000,16009.236551,2
91,0.014474,0.967401,0.024984,0.965386,0.001000,16009.236551,2
92,0.014373,0.967433,0.027440,0.964753,0.001000,16009.236551,2
93,0.014277,0.967465,0.028768,0.964459,0.001000,16009.236551,2
94,0.014190,0.967492,0.029681,0.964244,0.001000,16009.236551,2
95,0.014112,0.967517,0.030665,0.964103,0.001000,16009.236551,2
96,0.014049,0.967536,0.033389,0.963361,0.001000,16009.236551,2
97,0.014002,0.967550,0.034912,0.962980,0.001000,16009.236551,2
98,0.013986,0.967552,0.034480,0.963219,0.001000,16009.236551,2
99,0.014030,0.967531,0.031764,0.964076,0.001000,16009.236551,2
100,0.014164,0.967478,0.029424,0.964770,0.001000,16009.236551,2
101,0.014382,0.967394,0.030088,0.964455,0.001000,16009.236551,2
102,0.014785,0.967240,0.031476,0.964001,0.001000,16009.236551,2
103,0.015186,0.967079,0.026204,0.964986,0.001000,16009.236551,2
104,0.015167,0.967075,0.026680,0.964504,0.001000,16009.236551,2
105,0.014762,0.967223,0.035159,0.961824,0.001000,16009.236551,2
106,0.014337,0.967375,0.036766,0.961214,0.001000,16009.236551,2
107,0.013918,0.967523,0.026588,0.964447,0.001000,16009.236551,2
108,0.013695,0.967603,0.024618,0.965370,0.001000,16009.236551,2
109,0.013542,0.967659,0.026286,0.965096,0.001000,16009.236551,2
110,0.013556,0.967654,0.028742,0.964457,0.001000,16009.236551,2
111,0.013611,0.967632,0.024330,0.965863,0.001000,16009.236551,2
112,0.013871,0.967543,0.026754,0.965158,0.001000,16009.236551,2
113,0.013756,0.967577,0.036438,0.962200,0.001000,16009.236551,2
114,0.013596,0.967629,0.035444,0.962581,0.001000,16009.236551,2
115,0.013441,0.967683,0.031425,0.964124,0.001000,16009.236551,2
116,0.013408,0.967690,0.027405,0.965257,0.001000,16009.236551,2
117,0.013366,0.967701,0.021182,0.966700,0.001000,16009.236551,2
118,0.013317,0.967711,0.020804,0.966716,0.001000,16009.236551,2
119,0.013294,0.967708,0.022207,0.966392,0.001000,16009.236551,2
120,0.013265,0.967711,0.018832,0.967340,0.000500,16009.236551,2
121,0.013242,0.967728,0.017937,0.967383,0.000500,16009.236551,2
122,0.013175,0.967745,0.018603,0.967162,0.000500,16009.236551,2
123,0.013169,0.967745,0.020045,0.966748,0.000500,16009.236551,2
124,0.013211,0.967729,0.021729,0.966270,0.000500,16009.236551,2
125,0.013156,0.967747,0.028440,0.964217,0.000500,16009.236551,2
126,0.012824,0.967868,0.026939,0.964709,0.000500,16009.236551,2
127,0.012590,0.967956,0.023532,0.965735,0.000500,16009.236551,2
128,0.012483,0.967994,0.021205,0.966500,0.000500,16009.236551,2
129,0.012418,0.968017,0.020157,0.966887,0.000500,16009.236551,2
130,0.012386,0.968026,0.019897,0.967029,0.000500,16009.236551,2
131,0.012372,0.968028,0.019632,0.967159,0.000500,16009.236551,2
132,0.012376,0.968024,0.019421,0.967257,0.000500,16009.236551,2
133,0.012390,0.968016,0.019583,0.967256,0.000500,16009.236551,2
134,0.012399,0.968011,0.019933,0.967201,0.000500,16009.236551,2
135,0.012377,0.968018,0.019744,0.967310,0.000500,16009.236551,2
136,0.012324,0.968036,0.019149,0.967484,0.000500,16009.236551,2
137,0.012266,0.968057,0.019258,0.967410,0.000500,16009.236551,2
138,0.012218,0.968074,0.020891,0.966942,0.000500,16009.236551,2
139,0.012178,0.968088,0.026309,0.965404,0.000500,16009.236551,2
140,0.012141,0.968101,0.037916,0.962252,0.000500,16009.236551,2
141,0.012100,0.968114,0.048556,0.959421,0.000500,16009.236551,2
142,0.012076,0.968119,0.039358,0.961947,0.000500,16009.236551,2
143,0.012189,0.968078,0.024976,0.965727,0.000500,16009.236551,2
144,0.012072,0.968120,0.021149,0.966826,0.000500,16009.236551,2
145,0.012021,0.968137,0.020482,0.967139,0.000500,16009.236551,2
146,0.011981,0.968149,0.022259,0.966823,0.000500,16009.236551,2
147,0.011949,0.968158,0.024035,0.966533,0.000500,16009.236551,2
148,0.011905,0.968171,0.025078,0.966367,0.000500,16009.236551,2
149,0.011839,0.968194,0.024025,0.966609,0.000500,16009.236551,2
