,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
36,0.298743,0.894211,18.259113,0.893484,0.004000,35747.576121,4
37,0.277554,0.894211,7.298177,0.893484,0.004000,35747.576121,4
38,0.250781,0.894211,25.705730,0.893484,0.004000,35747.576121,4
39,0.214325,0.894211,7.748373,0.893484,0.004000,35747.576121,4
40,0.198479,0.894211,0.314514,0.893484,0.004000,35747.576121,4
41,0.186501,0.904060,0.501383,0.892619,0.004000,35747.576121,4
42,0.164894,0.914555,0.372945,0.888680,0.004000,35747.576121,4
43,0.149642,0.921547,0.527547,0.877817,0.004000,35747.576121,4
44,0.142476,0.923928,0.638184,0.540750,0.004000,35747.576121,4
45,0.133648,0.927374,0.552531,0.833037,0.004000,35747.576121,4
46,0.134515,0.927084,0.614014,0.656006,0.004000,35747.576121,4
47,0.124909,0.929832,0.410380,0.882122,0.004000,35747.576121,4
48,0.115483,0.933929,0.741740,0.398862,0.004000,35747.576121,4
49,0.111928,0.934627,0.859578,0.325186,0.004000,35747.576121,4
50,0.110964,0.934895,0.741170,0.454059,0.004000,35747.576121,4
51,0.103399,0.937907,0.603556,0.587746,0.004000,35747.576121,4
52,0.095926,0.940855,0.569295,0.625033,0.004000,35747.576121,4
53,0.092082,0.941989,0.380859,0.765764,0.004000,35747.576121,4
54,0.094332,0.940852,0.519857,0.647454,0.004000,35747.576121,4
55,0.087001,0.943390,0.807576,0.471511,0.004000,35747.576121,4
56,0.080422,0.945954,0.574992,0.637396,0.004000,35747.576121,4
57,0.080629,0.945788,0.642253,0.590782,0.004000,35747.576121,4
58,0.075825,0.947392,0.522400,0.663641,0.004000,35747.576121,4
59,0.071912,0.948728,0.526917,0.672611,0.004000,35747.576121,4
60,0.068949,0.949710,0.457336,0.720650,0.004000,35747.576121,4
61,0.065611,0.950886,0.450887,0.745396,0.004000,35747.576121,4
62,0.066116,0.950497,0.395396,0.762552,0.004000,35747.576121,4
63,0.065981,0.950416,0.438131,0.678276,0.004000,35747.576121,4
64,0.073717,0.947436,0.236379,0.900272,0.004000,35747.576121,4
65,0.062795,0.951508,0.334106,0.883881,0.004000,35747.576121,4
66,0.058504,0.953151,0.301381,0.876441,0.004000,35747.576121,4
67,0.053292,0.954887,0.670695,0.893483,0.004000,35747.576121,4
68,0.050538,0.955852,0.730998,0.893482,0.004000,35747.576121,4
69,0.048719,0.956425,0.668783,0.893483,0.004000,35747.576121,4
70,0.048673,0.956413,0.564006,0.893484,0.004000,35747.576121,4
71,0.047870,0.956677,0.265706,0.893770,0.004000,35747.576121,4
72,0.045512,0.957425,0.286133,0.890514,0.004000,35747.576121,4
73,0.044488,0.957723,0.346110,0.903943,0.004000,35747.576121,4
74,0.043988,0.957782,0.624674,0.901004,0.004000,35747.576121,4
75,0.045295,0.957235,0.389262,0.907038,0.004000,35747.576121,4
76,0.042235,0.958343,1.065755,0.893595,0.004000,35747.576121,4
77,0.040530,0.958912,1.690104,0.894193,0.004000,35747.576121,4
78,0.038923,0.959485,1.781169,0.893477,0.004000,35747.576121,4
79,0.041528,0.958474,1.146688,0.901575,0.004000,35747.576121,4
80,0.041759,0.958337,0.905599,0.907045,0.002000,35747.576121,4
81,0.037094,0.960021,0.715007,0.909419,0.002000,35747.576121,4
82,0.036132,0.960352,0.622884,0.908034,0.002000,35747.576121,4
83,0.035549,0.960561,0.504659,0.908289,0.002000,35747.576121,4
84,0.035026,0.960722,0.403748,0.908806,0.002000,35747.576121,4
85,0.034527,0.960883,0.354533,0.909276,0.002000,35747.576121,4
86,0.034053,0.961038,0.335693,0.909930,0.002000,35747.576121,4
87,0.033646,0.961172,0.319336,0.910569,0.002000,35747.576121,4
88,0.033249,0.961297,0.328715,0.912638,0.002000,35747.576121,4
89,0.032887,0.961414,0.296377,0.915758,0.002000,35747.576121,4
90,0.032524,0.961532,0.287191,0.918279,0.002000,35747.576121,4
91,0.032156,0.961642,0.296529,0.919766,0.002000,35747.576121,4
92,0.031829,0.961749,0.279409,0.922333,0.002000,35747.576121,4
93,0.031497,0.961853,0.272532,0.926094,0.002000,35747.576121,4
94,0.031127,0.961970,0.304830,0.926217,0.002000,35747.576121,4
95,0.030821,0.962067,0.354126,0.926542,0.002000,35747.576121,4
96,0.030546,0.962154,0.371236,0.927927,0.002000,35747.576121,4
97,0.030254,0.962250,0.392761,0.928160,0.002000,35747.576121,4
98,0.029885,0.962375,0.450460,0.925428,0.002000,35747.576121,4
99,0.029557,0.962482,0.492004,0.923206,0.002000,35747.576121,4
100,0.029244,0.962581,0.403687,0.926486,0.002000,35747.576121,4
101,0.029313,0.962546,0.183746,0.926073,0.002000,35747.576121,4
102,0.029621,0.962403,0.041354,0.960605,0.002000,35747.576121,4
103,0.029066,0.962613,0.038043,0.961399,0.002000,35747.576121,4
104,0.029616,0.962373,0.072945,0.941934,0.002000,35747.576121,4
105,0.030906,0.961931,0.100403,0.936147,0.002000,35747.576121,4
106,0.028987,0.962588,0.174245,0.916315,0.002000,35747.576121,4
107,0.028125,0.962915,0.151560,0.925626,0.002000,35747.576121,4
108,0.027613,0.963097,0.157847,0.925484,0.002000,35747.576121,4
109,0.027177,0.963243,0.168437,0.928977,0.002000,35747.576121,4
110,0.026943,0.963327,0.167409,0.924562,0.002000,35747.576121,4
111,0.026670,0.963415,0.170878,0.924518,0.002000,35747.576121,4
112,0.026414,0.963507,0.181091,0.924149,0.002000,35747.576121,4
113,0.026167,0.963585,0.199310,0.925657,0.002000,35747.576121,4
114,0.025962,0.963652,0.210571,0.927056,0.002000,35747.576121,4
115,0.025717,0.963730,0.225606,0.925000,0.002000,35747.576121,4
116,0.025485,0.963805,0.264821,0.922781,0.002000,35747.576121,4
117,0.027551,0.963035,0.302266,0.916627,0.002000,35747.576121,4
118,0.028489,0.962649,0.357666,0.899961,0.002000,35747.576121,4
119,0.027394,0.963067,0.207652,0.922469,0.002000,35747.576121,4
120,0.026803,0.963268,0.201324,0.927242,0.001000,35747.576121,4
121,0.025351,0.963795,0.170369,0.932042,0.001000,35747.576121,4
122,0.025015,0.963940,0.140427,0.929682,0.001000,35747.576121,4
123,0.024836,0.964010,0.143199,0.921085,0.001000,35747.576121,4
124,0.024661,0.964067,0.148310,0.915905,0.001000,35747.576121,4
125,0.024505,0.964122,0.188894,0.900007,0.001000,35747.576121,4
126,0.024390,0.964174,0.203186,0.896932,0.001000,35747.576121,4
127,0.024264,0.964214,0.213765,0.893695,0.001000,35747.576121,4
128,0.024132,0.964259,0.222829,0.890392,0.001000,35747.576121,4
129,0.024003,0.964302,0.192886,0.902072,0.001000,35747.576121,4
130,0.023924,0.964343,0.178818,0.906827,0.001000,35747.576121,4
131,0.023806,0.964384,0.123652,0.925991,0.001000,35747.576121,4
132,0.023695,0.964418,0.120672,0.928588,0.001000,35747.576121,4
133,0.023590,0.964458,0.135483,0.923439,0.001000,35747.576121,4
134,0.023502,0.964491,0.132467,0.924787,0.001000,35747.576121,4
135,0.023385,0.964530,0.155370,0.916639,0.001000,35747.576121,4
136,0.023276,0.964564,0.164307,0.913637,0.001000,35747.576121,4
137,0.023168,0.964603,0.199137,0.901804,0.001000,35747.576121,4
138,0.023084,0.964635,0.194972,0.904407,0.001000,35747.576121,4
139,0.022984,0.964667,0.247070,0.886816,0.001000,35747.576121,4
140,0.022886,0.964702,0.239726,0.889095,0.001000,35747.576121,4
141,0.022827,0.964724,0.246084,0.886775,0.001000,35747.576121,4
142,0.022693,0.964772,0.255188,0.883229,0.001000,35747.576121,4
143,0.022617,0.964794,0.249664,0.884030,0.001000,35747.576121,4
144,0.022515,0.964831,0.286763,0.871371,0.001000,35747.576121,4
145,0.022476,0.964853,0.231984,0.889603,0.001000,35747.576121,4
146,0.022496,0.964842,0.205434,0.894381,0.001000,35747.576121,4
147,0.022540,0.964826,0.181213,0.901378,0.001000,35747.576121,4
148,0.022505,0.964835,0.183553,0.902695,0.001000,35747.576121,4
149,0.022440,0.964851,0.220815,0.893169,0.001000,35747.576121,4
