,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
0,0.432529,0.856448,6.427165,0.467952,0.006000,158963.620960,16
1,0.267283,0.892621,1000.333313,0.076986,0.011000,158963.620960,16
2,0.218706,0.897195,3132.750000,0.073516,0.016000,158963.620960,16
3,0.176198,0.910004,225.153641,0.085221,0.016000,158963.620960,16
4,0.148692,0.920363,46.968098,0.083577,0.016000,158963.620960,16
5,0.111356,0.932672,20.911133,0.078534,0.016000,158963.620960,16
6,0.110586,0.933355,9.164877,0.109122,0.016000,158963.620960,16
7,0.082514,0.943017,3.465942,0.200052,0.016000,158963.620960,16
8,0.066543,0.948981,2.101196,0.365165,0.016000,158963.620960,16
9,0.059093,0.951729,0.937968,0.707289,0.016000,158963.620960,16
10,0.048931,0.955293,0.465388,0.817236,0.016000,158963.620960,16
11,0.044888,0.956778,0.272865,0.880299,0.016000,158963.620960,16
12,0.038658,0.958880,0.180356,0.921577,0.016000,158963.620960,16
13,0.036399,0.959594,0.167908,0.925804,0.016000,158963.620960,16
14,0.033281,0.960647,0.180120,0.926242,0.016000,158963.620960,16
15,0.030859,0.961486,0.159355,0.931281,0.016000,158963.620960,16
16,0.028863,0.962166,0.148228,0.934855,0.016000,158963.620960,16
17,0.027541,0.962603,0.101000,0.942289,0.016000,158963.620960,16
18,0.027418,0.962665,0.112862,0.940999,0.016000,158963.620960,16
19,0.027231,0.962751,0.277845,0.916504,0.016000,158963.620960,16
20,0.024180,0.963794,0.318690,0.893071,0.016000,158963.620960,16
21,0.022291,0.964467,0.399653,0.871013,0.016000,158963.620960,16
22,0.021846,0.964595,0.464422,0.833619,0.016000,158963.620960,16
23,0.021424,0.964746,1.153137,0.633422,0.016000,158963.620960,16
24,0.169344,0.921493,,0.894612,0.016000,158963.620960,16
25,0.162343,0.918969,,0.894612,0.016000,158963.620960,16
26,0.107195,0.936063,96.897141,0.893818,0.016000,158963.620960,16
27,0.073704,0.946615,3.589314,0.432059,0.016000,158963.620960,16
28,0.061578,0.950856,1.024648,0.564400,0.016000,158963.620960,16
29,0.052912,0.953865,0.983378,0.894598,0.016000,158963.620960,16
30,0.045034,0.956578,1.035685,0.894612,0.016000,158963.620960,16
31,0.041208,0.957909,0.942973,0.894612,0.016000,158963.620960,16
32,0.038182,0.958954,0.853241,0.894612,0.016000,158963.620960,16
33,0.035914,0.959688,0.587189,0.822300,0.016000,158963.620960,16
34,0.033687,0.960448,1.149261,0.510840,0.016000,158963.620960,16
35,0.033226,0.960583,0.880035,0.627243,0.016000,158963.620960,16
36,0.032003,0.960997,0.817932,0.633277,0.016000,158963.620960,16
37,0.030460,0.961498,0.995890,0.618662,0.016000,158963.620960,16
38,0.029097,0.961962,0.715515,0.696256,0.016000,158963.620960,16
