,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
43,0.137359,0.925627,17.674805,0.869389,0.008000,73389.740229,8
44,0.114586,0.932340,7.238770,0.170815,0.008000,73389.740229,8
45,0.135183,0.926844,29.537109,0.890820,0.008000,73389.740229,8
46,0.126171,0.929612,4.961100,0.204486,0.008000,73389.740229,8
47,0.100708,0.936984,3.638509,0.148369,0.008000,73389.740229,8
48,0.089152,0.940838,3.712402,0.172152,0.008000,73389.740229,8
49,0.082967,0.942980,3.152832,0.206456,0.008000,73389.740229,8
50,0.075867,0.945583,1.687175,0.320050,0.008000,73389.740229,8
51,0.072073,0.947042,0.683980,0.634467,0.008000,73389.740229,8
52,0.071862,0.947230,0.530874,0.685405,0.008000,73389.740229,8
53,0.065106,0.949476,0.118746,0.930616,0.008000,73389.740229,8
54,0.062322,0.950548,0.354797,0.872157,0.008000,73389.740229,8
55,0.056951,0.952315,0.457855,0.901836,0.008000,73389.740229,8
56,0.054056,0.953415,0.201538,0.928368,0.008000,73389.740229,8
57,0.051920,0.954156,0.157084,0.935036,0.008000,73389.740229,8
58,0.050961,0.954539,0.191961,0.931705,0.008000,73389.740229,8
59,0.047904,0.955505,0.308207,0.906795,0.008000,73389.740229,8
60,0.050425,0.954850,0.427338,0.913626,0.008000,73389.740229,8
61,0.047645,0.955655,0.305898,0.924764,0.008000,73389.740229,8
62,0.044489,0.956814,0.564067,0.907507,0.008000,73389.740229,8
63,0.042798,0.957397,0.760824,0.900519,0.008000,73389.740229,8
64,0.040827,0.958062,0.976807,0.893900,0.008000,73389.740229,8
65,0.039491,0.958530,1.007344,0.893791,0.008000,73389.740229,8
66,0.038915,0.958809,1.081482,0.893958,0.008000,73389.740229,8
67,0.058754,0.952722,1.330851,0.832164,0.008000,73389.740229,8
68,0.055665,0.953087,1.714396,0.615802,0.008000,73389.740229,8
69,0.043196,0.957264,1.287882,0.692966,0.008000,73389.740229,8
70,0.039104,0.958630,0.931173,0.745326,0.008000,73389.740229,8
71,0.038020,0.958997,0.601379,0.885280,0.008000,73389.740229,8
72,0.037558,0.959179,0.486298,0.854148,0.008000,73389.740229,8
73,0.036941,0.959392,1.126465,0.894412,0.008000,73389.740229,8
74,0.034252,0.960250,0.992533,0.895912,0.008000,73389.740229,8
75,0.033160,0.960641,0.859945,0.895311,0.008000,73389.740229,8
76,0.032042,0.961041,0.511027,0.870238,0.008000,73389.740229,8
77,0.032112,0.960993,0.442820,0.852968,0.008000,73389.740229,8
78,0.030771,0.961462,0.474864,0.876490,0.008000,73389.740229,8
79,0.029985,0.961732,0.454508,0.819533,0.008000,73389.740229,8
80,0.029269,0.961971,0.500183,0.883428,0.004000,73389.740229,8
81,0.028888,0.962104,0.505910,0.883143,0.004000,73389.740229,8
82,0.028590,0.962209,0.541158,0.884402,0.004000,73389.740229,8
83,0.028169,0.962353,0.613525,0.868356,0.004000,73389.740229,8
84,0.027768,0.962499,0.707113,0.876084,0.004000,73389.740229,8
85,0.027500,0.962599,0.714172,0.880429,0.004000,73389.740229,8
86,0.027231,0.962696,0.854513,0.888086,0.004000,73389.740229,8
87,0.027053,0.962765,0.758301,0.843241,0.004000,73389.740229,8
88,0.026767,0.962866,0.732992,0.843272,0.004000,73389.740229,8
89,0.026376,0.963001,0.851522,0.844608,0.004000,73389.740229,8
90,0.025999,0.963130,1.043437,0.855553,0.004000,73389.740229,8
91,0.025685,0.963241,1.125529,0.851498,0.004000,73389.740229,8
92,0.025391,0.963351,1.298421,0.873846,0.004000,73389.740229,8
93,0.025208,0.963423,1.176432,0.860514,0.004000,73389.740229,8
94,0.024865,0.963557,1.160319,0.846057,0.004000,73389.740229,8
95,0.024703,0.963616,1.049093,0.825530,0.004000,73389.740229,8
96,0.024421,0.963723,1.073344,0.806270,0.004000,73389.740229,8
97,0.024085,0.963848,1.109192,0.776096,0.004000,73389.740229,8
98,0.023815,0.963943,1.138509,0.770518,0.004000,73389.740229,8
99,0.023805,0.963951,1.182617,0.764865,0.004000,73389.740229,8
100,0.023730,0.963993,1.169515,0.767972,0.004000,73389.740229,8
101,0.025205,0.963497,1.129395,0.780929,0.004000,73389.740229,8
102,0.023397,0.964081,0.957377,0.783823,0.004000,73389.740229,8
103,0.022862,0.964273,1.248372,0.748902,0.004000,73389.740229,8
104,0.022617,0.964362,1.512492,0.716009,0.004000,73389.740229,8
105,0.022274,0.964488,1.990601,0.676149,0.004000,73389.740229,8
106,0.021969,0.964598,2.270101,0.668849,0.004000,73389.740229,8
107,0.021959,0.964585,2.261027,0.668014,0.004000,73389.740229,8
108,0.021863,0.964624,2.303507,0.677022,0.004000,73389.740229,8
109,0.021854,0.964606,2.231934,0.689895,0.004000,73389.740229,8
110,0.021743,0.964656,1.810303,0.701338,0.004000,73389.740229,8
111,0.021245,0.964824,2.952474,0.612923,0.004000,73389.740229,8
112,0.020795,0.964971,3.115804,0.601517,0.004000,73389.740229,8
113,0.020582,0.965043,3.107096,0.587089,0.004000,73389.740229,8
114,0.020488,0.965069,2.545085,0.626589,0.004000,73389.740229,8
115,0.020321,0.965128,2.950358,0.612920,0.004000,73389.740229,8
116,0.020089,0.965193,2.805583,0.621414,0.004000,73389.740229,8
117,0.020074,0.965199,2.380575,0.649343,0.004000,73389.740229,8
118,0.022822,0.964276,1.613607,0.688764,0.004000,73389.740229,8
119,0.020663,0.964977,2.342611,0.649796,0.004000,73389.740229,8
120,0.019477,0.965405,2.287394,0.650593,0.002000,73389.740229,8
121,0.019215,0.965488,2.207113,0.658347,0.002000,73389.740229,8
122,0.019062,0.965541,2.231486,0.655345,0.002000,73389.740229,8
123,0.018953,0.965580,2.321615,0.651637,0.002000,73389.740229,8
124,0.018809,0.965630,2.093709,0.676050,0.002000,73389.740229,8
125,0.018711,0.965665,2.165243,0.676616,0.002000,73389.740229,8
126,0.018597,0.965708,2.236694,0.675882,0.002000,73389.740229,8
127,0.018544,0.965724,2.265584,0.673438,0.002000,73389.740229,8
128,0.018455,0.965756,2.193807,0.676261,0.002000,73389.740229,8
129,0.018361,0.965787,2.226481,0.673396,0.002000,73389.740229,8
130,0.018247,0.965825,2.148315,0.681589,0.002000,73389.740229,8
131,0.018155,0.965857,2.121500,0.683185,0.002000,73389.740229,8
132,0.018079,0.965883,2.388224,0.660731,0.002000,73389.740229,8
133,0.018016,0.965904,2.306274,0.672739,0.002000,73389.740229,8
134,0.017947,0.965930,2.098958,0.697531,0.002000,73389.740229,8
135,0.017850,0.965963,2.100749,0.698784,0.002000,73389.740229,8
136,0.017818,0.965973,1.956095,0.710589,0.002000,73389.740229,8
137,0.017732,0.966005,1.816732,0.726170,0.002000,73389.740229,8
138,0.017619,0.966045,1.565308,0.756272,0.002000,73389.740229,8
139,0.017518,0.966082,1.691732,0.744489,0.002000,73389.740229,8
140,0.017426,0.966114,1.612834,0.752119,0.002000,73389.740229,8
141,0.017328,0.966146,1.368164,0.774239,0.002000,73389.740229,8
142,0.017246,0.966179,0.959839,0.816199,0.002000,73389.740229,8
143,0.017179,0.966201,0.899129,0.824004,0.002000,73389.740229,8
144,0.017110,0.966225,0.763204,0.837686,0.002000,73389.740229,8
145,0.017036,0.966259,0.921285,0.820742,0.002000,73389.740229,8
146,0.017098,0.966228,0.750732,0.838995,0.002000,73389.740229,8
147,0.016906,0.966300,1.208944,0.793851,0.002000,73389.740229,8
148,0.016867,0.966314,1.427450,0.773301,0.002000,73389.740229,8
149,0.016943,0.966287,1.502930,0.769555,0.002000,73389.740229,8
