,time_per_epoch,loss,val_loss,lr,training_time,test_time,iou
0,31.983907,0.363670,13339.022461,0.012000,869.743134,2.076884,0.502123
1,4.077698,0.314564,35478.605469,0.012000,869.743134,2.076884,0.502123
2,4.091016,0.299148,3854.449219,0.012000,869.743134,2.076884,0.502123
3,4.098604,0.287438,1271.303101,0.012000,869.743134,2.076884,0.502123
4,4.102211,0.267433,48.562687,0.012000,869.743134,2.076884,0.502123
5,4.113698,0.249341,15.911530,0.012000,869.743134,2.076884,0.502123
6,4.104123,0.247630,40.675304,0.012000,869.743134,2.076884,0.502123
7,4.091366,0.223225,97.506348,0.012000,869.743134,2.076884,0.502123
8,4.112943,0.204958,5.276735,0.012000,869.743134,2.076884,0.502123
9,4.108068,0.192136,15.535485,0.012000,869.743134,2.076884,0.502123
10,4.109679,0.171997,13.843204,0.012000,869.743134,2.076884,0.502123
11,4.098179,0.158880,118.357002,0.012000,869.743134,2.076884,0.502123
12,4.090670,0.167951,95.171104,0.012000,869.743134,2.076884,0.502123
13,4.074400,0.161622,55.752544,0.012000,869.743134,2.076884,0.502123
14,4.091283,0.151641,69.501961,0.012000,869.743134,2.076884,0.502123
15,4.101040,0.140265,60.639740,0.012000,869.743134,2.076884,0.502123
16,4.083826,0.136112,26.242737,0.012000,869.743134,2.076884,0.502123
17,4.093541,0.128983,11.341530,0.012000,869.743134,2.076884,0.502123
18,4.105955,0.123919,10.571911,0.012000,869.743134,2.076884,0.502123
19,4.100843,0.118874,6.624823,0.012000,869.743134,2.076884,0.502123
20,4.099232,0.120869,10.357827,0.012000,869.743134,2.076884,0.502123
21,4.084955,0.114580,9.127732,0.012000,869.743134,2.076884,0.502123
22,4.084985,0.114560,10.508956,0.012000,869.743134,2.076884,0.502123
23,4.107698,0.112985,7.135174,0.012000,869.743134,2.076884,0.502123
24,4.164253,0.108978,4.640698,0.012000,869.743134,2.076884,0.502123
25,4.129748,0.103653,4.388967,0.012000,869.743134,2.076884,0.502123
26,4.103985,0.099249,8.140111,0.012000,869.743134,2.076884,0.502123
27,4.142230,0.108034,12.635532,0.012000,869.743134,2.076884,0.502123
28,4.085467,0.103901,9.937835,0.012000,869.743134,2.076884,0.502123
29,4.104084,0.098062,10.078971,0.012000,869.743134,2.076884,0.502123
30,4.107880,0.092567,0.943663,0.012000,869.743134,2.076884,0.502123
31,4.068372,0.090188,1.836336,0.012000,869.743134,2.076884,0.502123
32,4.062181,0.090379,0.794406,0.012000,869.743134,2.076884,0.502123
33,4.121680,0.092127,1.199280,0.012000,869.743134,2.076884,0.502123
34,4.105670,0.089181,0.704782,0.012000,869.743134,2.076884,0.502123
35,4.120569,0.085963,0.344110,0.012000,869.743134,2.076884,0.502123
36,4.107826,0.083836,1.806904,0.012000,869.743134,2.076884,0.502123
37,4.133098,0.079235,1.144298,0.012000,869.743134,2.076884,0.502123
38,4.096881,0.080115,0.795174,0.012000,869.743134,2.076884,0.502123
39,4.090922,0.077054,1.436488,0.012000,869.743134,2.076884,0.502123
40,4.071498,0.072688,1.326220,0.012000,869.743134,2.076884,0.502123
41,4.100508,0.075264,1.993656,0.012000,869.743134,2.076884,0.502123
42,4.111640,0.073351,0.455203,0.012000,869.743134,2.076884,0.502123
43,4.123626,0.071177,4.114558,0.012000,869.743134,2.076884,0.502123
44,4.121045,0.068376,7.142248,0.012000,869.743134,2.076884,0.502123
45,4.124852,0.067922,5.471951,0.012000,869.743134,2.076884,0.502123
