,time_per_epoch,loss,val_loss,lr,training_time,test_time,iou
0,49.207024,0.461847,0.454475,0.001000,7743.129936,1.894715,0.956068
1,38.927706,0.328022,0.562675,0.001000,7743.129936,1.894715,0.956068
2,38.736230,0.250104,1.031320,0.001000,7743.129936,1.894715,0.956068
3,38.840633,0.190705,0.511259,0.001000,7743.129936,1.894715,0.956068
4,38.778608,0.149545,0.241585,0.001000,7743.129936,1.894715,0.956068
5,38.767520,0.120697,0.374440,0.001000,7743.129936,1.894715,0.956068
6,38.741278,0.098666,0.185022,0.001000,7743.129936,1.894715,0.956068
7,38.744946,0.083510,1.969621,0.001000,7743.129936,1.894715,0.956068
8,38.657680,0.073833,0.172806,0.001000,7743.129936,1.894715,0.956068
9,38.681369,0.066568,1.404857,0.001000,7743.129936,1.894715,0.956068
10,38.661248,0.060414,0.182490,0.001000,7743.129936,1.894715,0.956068
11,38.650832,0.053247,0.500943,0.001000,7743.129936,1.894715,0.956068
12,38.662422,0.049645,0.096209,0.001000,7743.129936,1.894715,0.956068
13,38.671171,0.046035,0.063169,0.001000,7743.129936,1.894715,0.956068
14,38.759891,0.043506,2.043282,0.001000,7743.129936,1.894715,0.956068
15,38.724394,0.041664,1.148911,0.001000,7743.129936,1.894715,0.956068
16,38.779061,0.039098,0.536274,0.001000,7743.129936,1.894715,0.956068
17,38.753395,0.037598,0.050824,0.001000,7743.129936,1.894715,0.956068
18,38.732220,0.035510,0.079498,0.001000,7743.129936,1.894715,0.956068
19,38.788347,0.034997,0.054613,0.001000,7743.129936,1.894715,0.956068
20,38.705835,0.032788,0.059130,0.001000,7743.129936,1.894715,0.956068
21,38.712291,0.031115,0.244557,0.001000,7743.129936,1.894715,0.956068
22,38.657312,0.040247,1.677234,0.001000,7743.129936,1.894715,0.956068
23,38.724205,0.044237,0.055620,0.001000,7743.129936,1.894715,0.956068
24,38.662210,0.036449,3.739014,0.001000,7743.129936,1.894715,0.956068
25,38.632256,0.101178,0.439070,0.001000,7743.129936,1.894715,0.956068
26,38.690441,0.054598,0.122503,0.001000,7743.129936,1.894715,0.956068
27,38.685174,0.039649,0.071561,0.001000,7743.129936,1.894715,0.956068
28,38.724993,0.035706,0.056986,0.001000,7743.129936,1.894715,0.956068
29,38.762375,0.033113,0.046628,0.001000,7743.129936,1.894715,0.956068
30,38.700164,0.031322,0.046480,0.001000,7743.129936,1.894715,0.956068
31,38.668734,0.029959,0.055745,0.001000,7743.129936,1.894715,0.956068
32,38.684007,0.028725,0.082180,0.001000,7743.129936,1.894715,0.956068
33,38.704854,0.028012,0.419518,0.001000,7743.129936,1.894715,0.956068
34,38.674413,0.026840,0.308603,0.001000,7743.129936,1.894715,0.956068
35,38.690389,0.025684,0.117429,0.001000,7743.129936,1.894715,0.956068
36,38.658917,0.024751,0.034682,0.001000,7743.129936,1.894715,0.956068
37,38.672246,0.023990,0.104424,0.001000,7743.129936,1.894715,0.956068
38,38.615687,0.023368,0.043283,0.001000,7743.129936,1.894715,0.956068
39,38.632133,0.022717,0.053229,0.001000,7743.129936,1.894715,0.956068
40,38.631099,0.022419,0.035415,0.001000,7743.129936,1.894715,0.956068
41,38.627032,0.022349,0.039944,0.001000,7743.129936,1.894715,0.956068
42,38.626199,0.023084,0.041389,0.001000,7743.129936,1.894715,0.956068
43,38.628822,0.022091,0.101334,0.001000,7743.129936,1.894715,0.956068
44,38.621987,0.022168,0.049726,0.001000,7743.129936,1.894715,0.956068
45,38.632007,0.021449,0.039235,0.001000,7743.129936,1.894715,0.956068
46,38.639162,0.020717,0.111868,0.001000,7743.129936,1.894715,0.956068
47,38.629160,0.021509,0.057707,0.001000,7743.129936,1.894715,0.956068
48,38.629898,0.020805,0.032461,0.001000,7743.129936,1.894715,0.956068
49,38.601146,0.020167,0.038247,0.001000,7743.129936,1.894715,0.956068
50,38.685116,0.019458,0.046899,0.001000,7743.129936,1.894715,0.956068
51,38.608669,0.019411,0.056562,0.001000,7743.129936,1.894715,0.956068
52,38.632472,0.028409,0.247355,0.001000,7743.129936,1.894715,0.956068
53,38.585410,0.025174,0.047740,0.001000,7743.129936,1.894715,0.956068
54,38.594032,0.020107,0.026769,0.001000,7743.129936,1.894715,0.956068
55,38.628685,0.018678,0.036966,0.001000,7743.129936,1.894715,0.956068
56,38.632193,0.017957,0.032494,0.001000,7743.129936,1.894715,0.956068
57,38.652056,0.017534,0.024954,0.001000,7743.129936,1.894715,0.956068
58,38.639299,0.017150,0.025712,0.001000,7743.129936,1.894715,0.956068
59,38.635428,0.016907,0.032651,0.001000,7743.129936,1.894715,0.956068
60,38.632663,0.016875,0.031147,0.001000,7743.129936,1.894715,0.956068
61,38.658285,0.016982,0.028092,0.001000,7743.129936,1.894715,0.956068
62,38.743845,0.019249,0.058766,0.001000,7743.129936,1.894715,0.956068
63,38.655041,0.020910,0.028906,0.001000,7743.129936,1.894715,0.956068
64,38.628397,0.016669,0.025867,0.001000,7743.129936,1.894715,0.956068
65,38.644994,0.015879,0.025074,0.001000,7743.129936,1.894715,0.956068
66,38.682434,0.015887,0.025695,0.001000,7743.129936,1.894715,0.956068
67,38.669944,0.015776,0.024861,0.001000,7743.129936,1.894715,0.956068
68,38.682484,0.015565,0.024594,0.001000,7743.129936,1.894715,0.956068
69,38.715590,0.015663,0.032481,0.001000,7743.129936,1.894715,0.956068
70,38.631758,0.015565,0.080857,0.001000,7743.129936,1.894715,0.956068
71,38.627482,0.019286,0.091332,0.001000,7743.129936,1.894715,0.956068
72,38.681682,0.045856,2.958319,0.001000,7743.129936,1.894715,0.956068
73,38.655843,0.026881,0.598474,0.001000,7743.129936,1.894715,0.956068
74,38.668783,0.020640,0.028297,0.001000,7743.129936,1.894715,0.956068
75,38.686802,0.018330,0.053278,0.001000,7743.129936,1.894715,0.956068
76,38.647892,0.017092,0.025562,0.001000,7743.129936,1.894715,0.956068
77,38.633033,0.016436,0.021256,0.001000,7743.129936,1.894715,0.956068
78,38.642291,0.015939,0.027763,0.001000,7743.129936,1.894715,0.956068
79,38.631035,0.015513,0.040585,0.001000,7743.129936,1.894715,0.956068
80,38.626117,0.015329,0.019419,0.000500,7743.129936,1.894715,0.956068
81,38.643261,0.014815,0.019105,0.000500,7743.129936,1.894715,0.956068
82,38.622990,0.014400,0.019488,0.000500,7743.129936,1.894715,0.956068
83,38.657409,0.014076,0.018250,0.000500,7743.129936,1.894715,0.956068
84,38.700979,0.013817,0.018465,0.000500,7743.129936,1.894715,0.956068
