,time_per_epoch,loss,lr,training_time,test_time,iou
0,39.518522,0.336011,0.004000,2236.570532,2.181728,0.950629
1,10.931340,0.246652,0.004000,2236.570532,2.181728,0.950629
2,10.941336,0.198461,0.004000,2236.570532,2.181728,0.950629
3,10.933964,0.160170,0.004000,2236.570532,2.181728,0.950629
4,10.914373,0.133313,0.004000,2236.570532,2.181728,0.950629
5,10.946766,0.121596,0.004000,2236.570532,2.181728,0.950629
6,10.911579,0.108763,0.004000,2236.570532,2.181728,0.950629
7,10.939365,0.099779,0.004000,2236.570532,2.181728,0.950629
8,10.936653,0.090166,0.004000,2236.570532,2.181728,0.950629
9,10.941550,0.081316,0.004000,2236.570532,2.181728,0.950629
10,10.944474,0.074611,0.004000,2236.570532,2.181728,0.950629
11,10.975870,0.070401,0.004000,2236.570532,2.181728,0.950629
12,10.914608,0.067488,0.004000,2236.570532,2.181728,0.950629
13,10.896108,0.063876,0.004000,2236.570532,2.181728,0.950629
14,10.910102,0.060677,0.004000,2236.570532,2.181728,0.950629
15,10.940281,0.055581,0.004000,2236.570532,2.181728,0.950629
16,10.945866,0.051875,0.004000,2236.570532,2.181728,0.950629
17,10.947395,0.047754,0.004000,2236.570532,2.181728,0.950629
18,10.961155,0.044259,0.004000,2236.570532,2.181728,0.950629
19,10.967949,0.041921,0.004000,2236.570532,2.181728,0.950629
20,10.921091,0.040583,0.004000,2236.570532,2.181728,0.950629
21,10.964537,0.039425,0.004000,2236.570532,2.181728,0.950629
22,10.953695,0.039522,0.004000,2236.570532,2.181728,0.950629
23,10.909570,0.038177,0.004000,2236.570532,2.181728,0.950629
24,10.950016,0.037489,0.004000,2236.570532,2.181728,0.950629
25,10.958332,0.035178,0.004000,2236.570532,2.181728,0.950629
26,10.957757,0.034245,0.004000,2236.570532,2.181728,0.950629
27,10.993980,0.034420,0.004000,2236.570532,2.181728,0.950629
28,10.964249,0.034505,0.004000,2236.570532,2.181728,0.950629
29,10.923674,0.034048,0.004000,2236.570532,2.181728,0.950629
30,10.907363,0.031886,0.004000,2236.570532,2.181728,0.950629
31,10.958117,0.038287,0.004000,2236.570532,2.181728,0.950629
32,10.951105,0.035123,0.004000,2236.570532,2.181728,0.950629
33,10.960180,0.031078,0.004000,2236.570532,2.181728,0.950629
34,10.939920,0.030555,0.004000,2236.570532,2.181728,0.950629
35,10.968625,0.029136,0.004000,2236.570532,2.181728,0.950629
36,10.891418,0.028154,0.004000,2236.570532,2.181728,0.950629
37,10.989777,0.026425,0.004000,2236.570532,2.181728,0.950629
38,10.908628,0.025443,0.004000,2236.570532,2.181728,0.950629
39,10.977352,0.025109,0.004000,2236.570532,2.181728,0.950629
40,10.956836,0.024695,0.004000,2236.570532,2.181728,0.950629
41,10.917937,0.024000,0.004000,2236.570532,2.181728,0.950629
42,10.958493,0.023842,0.004000,2236.570532,2.181728,0.950629
43,10.983230,0.024405,0.004000,2236.570532,2.181728,0.950629
44,10.914659,0.026054,0.004000,2236.570532,2.181728,0.950629
45,10.929525,0.025959,0.004000,2236.570532,2.181728,0.950629
46,10.942718,0.024008,0.004000,2236.570532,2.181728,0.950629
47,10.945224,0.022556,0.004000,2236.570532,2.181728,0.950629
48,10.966050,0.021618,0.004000,2236.570532,2.181728,0.950629
49,10.946385,0.021891,0.004000,2236.570532,2.181728,0.950629
50,10.939988,0.021826,0.004000,2236.570532,2.181728,0.950629
