,time_per_epoch,loss,val_loss,lr,training_time,test_time,iou
0,31.757425,0.506430,204171.031250,0.008000,1232.337243,1.531853,0.925760
1,7.245969,0.367569,9260.796875,0.008000,1232.337243,1.531853,0.925760
2,7.216483,0.325360,1500.131836,0.008000,1232.337243,1.531853,0.925760
3,5.900230,0.302338,2450.118652,0.008000,1232.337243,1.531853,0.925760
4,5.912871,0.274896,839.187195,0.008000,1232.337243,1.531853,0.925760
5,5.919699,0.251984,395.066223,0.008000,1232.337243,1.531853,0.925760
6,5.929636,0.229421,70.714638,0.008000,1232.337243,1.531853,0.925760
7,5.923497,0.204722,32.889252,0.008000,1232.337243,1.531853,0.925760
8,5.918778,0.185796,12.378094,0.008000,1232.337243,1.531853,0.925760
9,5.913398,0.168695,7.520616,0.008000,1232.337243,1.531853,0.925760
10,5.919731,0.152319,1.562140,0.008000,1232.337243,1.531853,0.925760
11,5.917175,0.139929,1.657873,0.008000,1232.337243,1.531853,0.925760
12,5.927490,0.131264,1.077530,0.008000,1232.337243,1.531853,0.925760
13,5.924140,0.123237,1.071332,0.008000,1232.337243,1.531853,0.925760
14,5.911350,0.115135,1.182022,0.008000,1232.337243,1.531853,0.925760
15,5.894832,0.112772,1.516294,0.008000,1232.337243,1.531853,0.925760
16,5.901011,0.105472,1.390200,0.008000,1232.337243,1.531853,0.925760
17,5.893865,0.101318,1.420784,0.008000,1232.337243,1.531853,0.925760
18,5.907537,0.102501,1.422570,0.008000,1232.337243,1.531853,0.925760
19,5.932104,0.096063,1.783294,0.008000,1232.337243,1.531853,0.925760
20,5.911597,0.094277,1.684664,0.008000,1232.337243,1.531853,0.925760
21,5.949401,0.094226,1.886638,0.008000,1232.337243,1.531853,0.925760
22,5.922962,0.089816,2.051325,0.008000,1232.337243,1.531853,0.925760
23,5.945271,0.090307,1.834395,0.008000,1232.337243,1.531853,0.925760
24,5.953742,0.088104,1.927879,0.008000,1232.337243,1.531853,0.925760
25,5.956895,0.084253,2.206381,0.008000,1232.337243,1.531853,0.925760
26,5.928805,0.081505,2.125904,0.008000,1232.337243,1.531853,0.925760
27,5.932658,0.076714,1.616712,0.008000,1232.337243,1.531853,0.925760
28,5.904305,0.074467,0.711344,0.008000,1232.337243,1.531853,0.925760
29,5.911687,0.073982,0.628121,0.008000,1232.337243,1.531853,0.925760
30,5.901268,0.072747,0.283495,0.008000,1232.337243,1.531853,0.925760
31,5.891364,0.069384,0.277316,0.008000,1232.337243,1.531853,0.925760
32,5.932279,0.067602,0.470804,0.008000,1232.337243,1.531853,0.925760
33,5.927451,0.064373,0.596529,0.008000,1232.337243,1.531853,0.925760
34,5.925999,0.063683,0.541471,0.008000,1232.337243,1.531853,0.925760
35,5.918844,0.062768,0.620432,0.008000,1232.337243,1.531853,0.925760
36,5.904552,0.062528,0.614472,0.008000,1232.337243,1.531853,0.925760
37,5.930585,0.059405,0.680523,0.008000,1232.337243,1.531853,0.925760
38,5.922961,0.057622,0.669403,0.008000,1232.337243,1.531853,0.925760
39,5.900707,0.057424,0.715733,0.008000,1232.337243,1.531853,0.925760
40,5.906507,0.057868,0.552413,0.008000,1232.337243,1.531853,0.925760
41,5.903302,0.055021,0.680269,0.008000,1232.337243,1.531853,0.925760
42,5.899077,0.052949,0.733644,0.008000,1232.337243,1.531853,0.925760
43,5.903944,0.050650,0.620326,0.008000,1232.337243,1.531853,0.925760
44,5.911799,0.050219,1.050441,0.008000,1232.337243,1.531853,0.925760
45,5.908747,0.047293,0.399908,0.008000,1232.337243,1.531853,0.925760
46,5.924833,0.046630,0.644234,0.008000,1232.337243,1.531853,0.925760
47,5.903490,0.046350,1.330917,0.008000,1232.337243,1.531853,0.925760
48,5.890570,0.047075,1.386266,0.008000,1232.337243,1.531853,0.925760
49,5.904316,0.046929,0.699166,0.008000,1232.337243,1.531853,0.925760
50,5.926025,0.047601,0.552146,0.008000,1232.337243,1.531853,0.925760
51,5.893367,0.045452,0.510909,0.008000,1232.337243,1.531853,0.925760
52,5.897203,0.043830,0.597732,0.008000,1232.337243,1.531853,0.925760
53,5.922201,0.041965,0.639641,0.008000,1232.337243,1.531853,0.925760
54,5.933994,0.042106,0.609296,0.008000,1232.337243,1.531853,0.925760
55,5.890810,0.041580,0.613176,0.008000,1232.337243,1.531853,0.925760
56,5.897394,0.041118,0.644326,0.008000,1232.337243,1.531853,0.925760
57,5.905910,0.039734,0.738063,0.008000,1232.337243,1.531853,0.925760
58,5.931890,0.038457,0.671470,0.008000,1232.337243,1.531853,0.925760
59,5.912425,0.037182,0.733434,0.008000,1232.337243,1.531853,0.925760
60,5.888247,0.036827,0.653701,0.008000,1232.337243,1.531853,0.925760
61,5.894432,0.036839,1.038379,0.008000,1232.337243,1.531853,0.925760
62,5.901739,0.036955,1.059177,0.008000,1232.337243,1.531853,0.925760
63,6.148490,0.035896,0.866634,0.008000,1232.337243,1.531853,0.925760
64,5.946334,0.035394,0.905761,0.008000,1232.337243,1.531853,0.925760
65,5.987332,0.035176,0.734362,0.008000,1232.337243,1.531853,0.925760
66,5.933585,0.035460,0.567655,0.008000,1232.337243,1.531853,0.925760
67,5.926065,0.036136,0.529007,0.008000,1232.337243,1.531853,0.925760
68,5.927483,0.034771,0.521149,0.008000,1232.337243,1.531853,0.925760
69,5.949397,0.034934,0.563010,0.008000,1232.337243,1.531853,0.925760
70,5.915725,0.034901,0.603663,0.008000,1232.337243,1.531853,0.925760
71,5.908610,0.038012,0.812012,0.008000,1232.337243,1.531853,0.925760
72,5.911104,0.039551,1.480196,0.008000,1232.337243,1.531853,0.925760
73,5.908935,0.039382,1.821333,0.008000,1232.337243,1.531853,0.925760
74,5.903152,0.036435,0.634456,0.008000,1232.337243,1.531853,0.925760
75,5.909430,0.035164,0.613633,0.008000,1232.337243,1.531853,0.925760
76,5.888842,0.035465,0.470174,0.008000,1232.337243,1.531853,0.925760
77,5.899901,0.034559,1.770186,0.008000,1232.337243,1.531853,0.925760
78,5.933988,0.033787,1.800220,0.008000,1232.337243,1.531853,0.925760
79,5.912047,0.032599,2.404240,0.008000,1232.337243,1.531853,0.925760
80,5.922109,0.028806,2.058648,0.004000,1232.337243,1.531853,0.925760
81,5.895832,0.027386,1.590683,0.004000,1232.337243,1.531853,0.925760
82,5.896697,0.026790,1.463679,0.004000,1232.337243,1.531853,0.925760
83,5.881832,0.026273,1.429470,0.004000,1232.337243,1.531853,0.925760
84,5.890021,0.025774,1.247777,0.004000,1232.337243,1.531853,0.925760
85,5.884445,0.025344,1.070969,0.004000,1232.337243,1.531853,0.925760
86,5.937967,0.025005,0.958779,0.004000,1232.337243,1.531853,0.925760
87,5.948304,0.024672,0.928239,0.004000,1232.337243,1.531853,0.925760
88,5.904987,0.024337,1.046599,0.004000,1232.337243,1.531853,0.925760
89,5.917809,0.024032,0.750704,0.004000,1232.337243,1.531853,0.925760
90,5.912763,0.023749,0.581809,0.004000,1232.337243,1.531853,0.925760
91,5.896252,0.023480,0.411569,0.004000,1232.337243,1.531853,0.925760
92,5.905790,0.023223,0.063905,0.004000,1232.337243,1.531853,0.925760
93,5.902029,0.022974,0.057669,0.004000,1232.337243,1.531853,0.925760
94,5.928378,0.022745,0.054848,0.004000,1232.337243,1.531853,0.925760
95,5.909669,0.022524,0.061545,0.004000,1232.337243,1.531853,0.925760
96,5.917595,0.022316,0.064701,0.004000,1232.337243,1.531853,0.925760
97,5.948134,0.022113,0.095128,0.004000,1232.337243,1.531853,0.925760
98,5.920648,0.021917,0.264452,0.004000,1232.337243,1.531853,0.925760
99,5.875604,0.021731,0.899426,0.004000,1232.337243,1.531853,0.925760
100,5.889229,0.021550,0.838358,0.004000,1232.337243,1.531853,0.925760
