,loss,val_loss,lr,training_time,test_time,iou
0,0.606397,0.411483,0.004000,1606.706519,0.807308,0.874020
1,0.286414,0.264005,0.007000,1606.706519,0.807308,0.874020
2,0.119780,3.558425,0.010000,1606.706519,0.807308,0.874020
3,0.068174,0.422901,0.010000,1606.706519,0.807308,0.874020
4,0.049550,0.483456,0.010000,1606.706519,0.807308,0.874020
5,0.037208,0.398005,0.010000,1606.706519,0.807308,0.874020
6,0.029082,0.066641,0.010000,1606.706519,0.807308,0.874020
7,0.024288,0.164919,0.010000,1606.706519,0.807308,0.874020
8,0.025574,0.139313,0.010000,1606.706519,0.807308,0.874020
9,0.021631,0.102258,0.010000,1606.706519,0.807308,0.874020
10,0.019214,0.053080,0.010000,1606.706519,0.807308,0.874020
11,0.020414,0.442535,0.010000,1606.706519,0.807308,0.874020
12,0.017382,0.413515,0.010000,1606.706519,0.807308,0.874020
13,0.015441,0.242736,0.010000,1606.706519,0.807308,0.874020
14,0.014279,0.056269,0.010000,1606.706519,0.807308,0.874020
15,0.014410,0.030988,0.010000,1606.706519,0.807308,0.874020
16,0.013555,0.019657,0.010000,1606.706519,0.807308,0.874020
17,0.014221,0.024315,0.010000,1606.706519,0.807308,0.874020
18,0.017755,0.338875,0.010000,1606.706519,0.807308,0.874020
19,0.015419,0.157554,0.010000,1606.706519,0.807308,0.874020
20,0.014126,0.055284,0.010000,1606.706519,0.807308,0.874020
21,0.012908,0.031038,0.010000,1606.706519,0.807308,0.874020
22,0.012394,0.019700,0.010000,1606.706519,0.807308,0.874020
23,0.011907,0.017672,0.010000,1606.706519,0.807308,0.874020
24,0.011730,0.017649,0.010000,1606.706519,0.807308,0.874020
