,loss,val_loss,lr,training_time,test_time,iou
0,0.275100,0.247745,0.001333,721.348170,1.460956,0.915821
1,0.071991,0.083366,0.001667,721.348170,1.460956,0.915821
2,0.038588,0.031239,0.002000,721.348170,1.460956,0.915821
3,0.028517,0.084231,0.002000,721.348170,1.460956,0.915821
4,0.021541,0.020569,0.002000,721.348170,1.460956,0.915821
5,0.018837,0.016790,0.002000,721.348170,1.460956,0.915821
6,0.017832,0.016053,0.002000,721.348170,1.460956,0.915821
7,0.015138,0.032870,0.002000,721.348170,1.460956,0.915821
8,0.014192,0.020052,0.002000,721.348170,1.460956,0.915821
9,0.017436,0.019522,0.002000,721.348170,1.460956,0.915821
10,0.016111,0.016599,0.002000,721.348170,1.460956,0.915821
11,0.013267,0.022720,0.002000,721.348170,1.460956,0.915821
12,0.013420,0.015930,0.002000,721.348170,1.460956,0.915821
13,0.012304,0.014479,0.002000,721.348170,1.460956,0.915821
14,0.014741,0.013847,0.002000,721.348170,1.460956,0.915821
15,0.012171,0.012728,0.002000,721.348170,1.460956,0.915821
16,0.011139,0.012659,0.002000,721.348170,1.460956,0.915821
17,0.010735,0.022928,0.002000,721.348170,1.460956,0.915821
18,0.014821,0.150151,0.002000,721.348170,1.460956,0.915821
19,0.011232,0.013590,0.002000,721.348170,1.460956,0.915821
20,0.010739,0.036954,0.002000,721.348170,1.460956,0.915821
21,0.009876,0.013070,0.002000,721.348170,1.460956,0.915821
22,0.012596,0.014212,0.002000,721.348170,1.460956,0.915821
23,0.010351,0.012989,0.002000,721.348170,1.460956,0.915821
24,0.009296,0.012987,0.002000,721.348170,1.460956,0.915821
